body_temp,ambient_temp,pressure_hpa,humidity_pct,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,heart_rate_bpm,spo2_pct,physio_state
37.4,28.42,992.27,52.59,0.09,0.1,0.14,19.2,3.06,0.66,90.59,95.53,Possible fever
36.74,24.52,1013.68,49.72,0.1,0.05,0.09,7.95,7.43,8.46,58.92,92.59,Fatigued
38.65,27.31,994.94,41.64,2.55,1.95,2.16,11.73,15.87,8.78,159.24,96.08,Overexertion
36.53,26.53,1014.19,34.51,0.05,-0.0,0.12,16.34,7.62,8.86,69.4,96.36,Normal
38.4,19.5,1008.23,44.33,2.06,2.31,2.09,15.28,19.67,11.66,166.88,88.25,Overexertion
38.12,22.42,1011.0,72.18,0.15,0.17,-0.0,12.11,13.41,8.95,97.79,96.49,Possible fever
36.62,24.55,1014.8,79.17,0.07,0.12,0.02,-0.89,3.0,17.45,60.7,95.07,Fatigued
38.2,30.67,1020.08,63.68,0.11,0.13,0.05,6.83,10.3,0.82,102.31,96.22,Dehydrated
36.92,25.39,1016.07,70.23,0.05,0.07,0.07,9.97,3.95,6.93,59.57,98.58,Normal
37.27,26.52,1015.28,32.11,0.14,0.09,0.14,10.91,7.11,5.43,84.16,96.92,Dehydrated
38.18,35.26,1028.16,63.03,4.24,2.54,2.39,10.41,13.93,12.8,161.6,91.42,Overexertion
37.85,31.13,1007.32,61.47,0.08,0.07,0.19,8.11,7.43,5.71,103.15,95.17,Dehydrated
36.89,23.35,1015.38,50.84,0.11,0.07,0.15,15.31,4.31,8.63,117.32,84.45,Low oxygen state
37.4,32.95,1006.07,36.85,0.18,0.14,0.18,11.37,8.93,5.47,117.05,87.78,Low oxygen state
38.9,19.34,1008.78,58.24,0.16,0.15,0.1,16.11,13.02,7.52,87.16,94.75,Possible fever
36.81,30.8,1002.27,36.52,0.02,0.14,0.09,7.03,11.55,4.61,81.11,97.41,Normal
37.39,19.24,1012.77,65.69,0.1,0.16,0.07,7.61,6.97,1.95,101.38,87.02,Low oxygen state
36.43,29.51,1009.13,72.53,0.17,-0.02,0.17,16.41,2.24,17.76,68.81,98.24,Normal
37.72,23.65,989.99,39.45,0.02,0.12,0.13,-0.81,2.82,12.88,88.06,97.51,Possible fever
36.51,28.81,1013.41,60.02,0.12,0.23,0.11,10.49,14.15,18.41,96.7,97.81,Stressed
38.17,27.04,1032.65,56.82,2.62,2.63,2.4,-0.14,13.15,8.43,176.97,93.32,Overexertion
38.39,31.98,1009.25,30.76,4.4,2.87,3.0,9.11,11.21,11.62,164.26,94.26,Overexertion
37.16,37.24,1010.18,47.23,0.02,0.04,0.1,-1.68,11.88,14.15,59.65,91.83,Fatigued
37.99,33.94,1012.17,68.9,0.08,0.07,0.01,1.23,3.48,14.74,95.06,96.89,Dehydrated
38.96,37.43,1021.84,76.71,-0.03,0.16,0.02,5.45,18.75,16.44,66.43,96.69,Possible fever
38.37,25.79,988.93,65.61,2.16,2.84,2.69,14.3,14.87,5.37,134.46,93.09,Overexertion
36.39,36.81,1005.14,58.75,0.15,0.07,0.09,12.74,10.25,5.31,96.67,93.95,Low oxygen state
36.45,29.5,1022.84,54.15,0.08,0.11,0.12,8.12,10.35,18.74,109.15,90.46,Low oxygen state
37.77,32.67,1013.37,69.88,0.02,0.16,0.03,10.94,8.43,10.2,106.55,96.99,Dehydrated
36.49,24.62,1014.05,43.56,0.11,0.06,0.03,15.02,9.95,18.62,54.6,93.4,Fatigued
37.52,24.38,1005.6,61.33,0.08,0.01,-0.01,1.22,11.39,8.47,54.76,95.81,Fatigued
38.32,28.65,997.14,33.36,2.67,2.64,2.47,9.95,9.67,10.24,179.85,92.47,Overexertion
36.9,26.04,1003.48,75.32,0.06,0.08,0.17,17.63,2.22,13.81,117.21,89.51,Low oxygen state
38.07,26.65,1031.35,33.48,2.9,2.07,2.44,2.98,7.99,11.43,130.2,91.02,Overexertion
36.65,29.24,1020.5,57.65,0.11,0.08,0.05,3.84,12.72,10.15,62.5,92.51,Fatigued
36.71,36.93,1000.29,75.1,0.06,0.02,0.01,11.0,20.98,7.27,78.35,96.46,Normal
38.66,28.43,1010.93,64.24,0.18,0.17,0.11,2.41,12.71,15.58,100.84,98.1,Possible fever
37.85,25.27,999.1,34.73,-0.04,0.1,0.22,6.52,6.33,17.33,101.12,97.59,Dehydrated
36.37,26.59,1016.23,54.66,0.16,0.17,0.25,17.35,6.41,11.84,80.33,97.33,Stressed
38.12,20.56,1002.07,33.36,2.14,2.19,1.81,7.72,19.62,9.44,160.8,92.81,Overexertion
38.14,33.58,1019.01,66.53,0.1,0.09,0.07,-1.01,10.1,7.59,99.82,97.71,Possible fever
36.74,28.17,1007.69,39.27,0.13,0.09,0.07,9.76,1.21,15.85,42.71,97.45,Fatigued
38.56,29.5,997.81,72.97,2.35,1.6,2.31,7.15,10.63,5.9,151.83,95.26,Overexertion
38.32,24.85,1013.26,74.85,-0.0,0.1,0.05,16.99,15.51,12.14,84.97,97.47,Possible fever
37.15,29.93,1011.12,54.65,0.07,0.06,0.09,9.18,7.79,16.08,74.02,92.6,Fatigued
36.72,21.32,1003.17,64.28,0.01,0.08,0.04,5.19,18.5,7.96,60.61,94.28,Fatigued
36.53,30.85,1021.06,79.94,0.09,0.3,0.11,8.55,-0.08,21.01,76.15,96.12,Stressed
38.59,25.11,1017.1,65.73,2.71,1.64,1.28,7.44,6.03,14.6,166.0,97.07,Overexertion
36.68,27.02,1032.77,66.83,0.08,0.05,0.07,10.6,18.67,10.98,66.04,93.83,Fatigued
36.72,34.56,1016.81,66.86,0.06,0.05,0.08,20.78,16.08,3.32,53.97,95.58,Fatigued
37.07,26.81,1012.93,70.11,0.13,0.13,0.19,2.67,3.09,8.83,84.92,96.93,Stressed
36.9,32.82,1008.81,73.92,0.12,0.21,0.21,11.48,2.78,15.2,116.41,96.88,Stressed
37.45,30.61,1022.35,39.22,0.15,0.06,0.11,13.03,6.32,10.25,109.82,97.03,Dehydrated
36.38,30.09,986.41,79.24,0.07,0.08,0.08,10.82,12.6,7.96,47.69,93.8,Fatigued
37.28,25.43,1009.06,62.93,0.05,0.05,0.03,7.29,5.77,8.94,53.57,94.79,Fatigued
38.87,17.98,1003.37,39.17,0.15,0.07,0.02,7.42,12.13,6.97,96.07,96.76,Possible fever
38.5,18.92,1019.3,49.08,0.05,0.12,0.13,8.47,10.88,13.0,122.78,97.4,Dehydrated
37.42,22.28,1002.14,62.06,0.19,-0.05,0.15,4.55,12.69,2.13,67.32,97.79,Normal
36.99,35.18,1014.68,63.11,0.07,0.09,0.1,14.36,9.75,9.03,87.79,96.72,Normal
38.28,37.27,1026.95,43.9,2.93,3.74,3.22,12.63,15.13,6.83,188.7,94.92,Overexertion
38.27,14.79,1009.09,44.22,0.11,0.11,0.09,2.99,12.92,7.85,113.05,97.37,Dehydrated
37.25,28.82,1016.79,47.22,0.09,0.12,0.01,11.8,15.67,7.77,105.35,91.09,Low oxygen state
38.26,38.02,1015.52,67.48,2.34,3.11,4.12,5.81,9.69,-5.61,142.0,91.87,Overexertion
36.68,29.26,1027.35,33.6,0.14,0.07,0.13,12.76,13.27,13.59,68.02,95.82,Normal
38.67,19.23,1005.97,65.72,0.08,0.12,0.18,13.43,10.26,11.81,103.69,97.24,Possible fever
38.43,33.39,1016.79,34.54,2.59,3.2,2.23,19.23,13.38,9.99,145.55,93.33,Overexertion
37.57,24.83,991.6,71.32,1.28,2.39,2.76,5.48,8.4,13.79,137.84,92.5,Overexertion
38.2,26.16,1023.19,62.47,0.11,0.04,0.1,9.69,11.36,23.26,84.04,96.05,Possible fever
36.81,24.08,990.37,56.14,0.22,0.07,0.22,13.23,8.47,10.48,126.3,97.25,Stressed
36.85,25.17,1002.51,43.71,0.07,0.05,0.14,9.44,16.53,7.73,65.61,98.21,Normal
38.55,23.1,1020.57,56.34,0.12,0.1,0.22,9.78,8.94,9.41,118.45,97.34,Possible fever
37.1,26.76,1016.46,70.37,0.09,0.05,0.01,-4.1,9.09,17.36,102.82,97.21,Dehydrated
37.34,28.0,1021.41,59.32,0.01,0.02,0.07,13.81,7.39,4.89,60.95,94.23,Fatigued
36.6,21.32,1008.9,33.15,0.06,0.15,0.08,10.1,12.1,14.11,101.45,97.61,Stressed
37.97,30.29,1016.71,31.09,0.09,0.18,0.1,10.82,7.04,10.59,117.74,97.94,Possible fever
37.08,21.41,1032.57,61.25,0.13,0.12,0.11,6.68,13.76,7.69,100.37,96.11,Stressed
37.66,24.22,1025.41,56.03,0.12,0.14,0.07,9.48,16.92,11.29,100.46,95.12,Dehydrated
38.79,24.95,1032.52,77.08,0.17,0.11,0.11,15.46,10.92,8.37,104.74,96.09,Possible fever
36.39,35.53,1010.23,40.63,0.14,0.11,0.13,10.31,12.57,2.9,108.45,88.35,Low oxygen state
37.7,25.95,1001.03,44.88,0.18,0.02,0.09,9.71,8.42,5.97,101.49,95.41,Possible fever
38.05,28.57,1008.44,44.12,3.38,2.44,1.79,15.81,2.03,7.82,159.41,95.45,Overexertion
36.55,26.77,996.86,36.3,0.05,0.07,0.02,17.42,10.79,17.6,65.7,89.92,Fatigued
36.73,30.1,1020.4,68.77,0.04,0.07,-0.06,10.68,12.17,12.81,62.26,97.57,Normal
37.36,32.87,1007.32,69.53,0.24,0.13,0.16,7.41,3.25,12.71,98.42,95.46,Stressed
36.94,34.1,1023.93,70.64,0.16,0.11,0.12,11.65,4.15,7.5,83.77,96.17,Stressed
36.72,26.44,1017.69,78.27,0.16,0.12,0.07,1.42,15.8,2.5,118.47,83.55,Low oxygen state
36.71,33.94,1014.93,59.91,0.08,0.03,0.06,9.5,9.69,4.7,59.14,91.83,Fatigued
36.83,27.66,1010.72,75.56,0.08,0.17,0.14,8.53,7.37,1.69,103.48,91.96,Low oxygen state
37.01,30.96,1015.09,65.81,0.13,0.07,0.14,1.98,-0.1,19.48,101.86,97.37,Low oxygen state
36.85,25.28,1017.66,70.88,0.07,0.07,0.05,6.16,8.14,13.47,57.96,94.71,Fatigued
36.52,31.26,1011.62,42.98,0.07,0.15,0.17,13.88,15.89,8.23,121.16,92.69,Low oxygen state
37.66,27.61,996.58,72.17,0.15,0.12,0.16,5.18,10.81,14.41,123.91,97.79,Dehydrated
38.31,25.95,990.87,50.46,0.08,0.11,0.07,16.96,1.99,10.35,116.7,97.7,Dehydrated
37.42,23.97,1026.77,35.43,0.03,0.03,0.06,7.71,12.42,11.88,66.62,91.91,Fatigued
38.59,28.81,1000.64,65.76,0.12,0.05,0.21,4.11,15.57,1.13,73.14,96.42,Possible fever
38.93,24.9,1029.57,70.0,3.16,3.1,1.87,14.95,12.09,18.03,151.62,90.38,Overexertion
36.82,31.92,1006.1,41.52,0.03,0.14,0.1,8.2,5.09,9.96,96.85,86.75,Low oxygen state
36.6,24.95,1007.2,49.35,0.18,-0.01,0.09,10.97,6.58,13.07,70.04,96.68,Normal
37.1,27.91,1025.74,75.96,0.03,0.0,0.08,3.83,11.71,10.83,49.59,95.81,Fatigued
38.86,40.59,1014.42,78.34,0.1,0.2,0.2,14.43,11.54,14.61,101.24,95.36,Possible fever
38.01,27.98,1012.07,35.6,1.78,2.91,2.26,10.22,3.15,9.81,163.96,91.73,Overexertion
37.02,24.55,998.81,65.27,0.01,0.08,0.08,5.48,-3.67,2.35,97.44,81.8,Low oxygen state
38.44,23.19,1025.34,63.89,0.13,0.09,0.12,2.98,7.36,4.23,98.65,97.2,Dehydrated
37.77,26.58,1022.1,31.34,1.83,3.23,0.69,20.32,18.77,8.28,190.03,93.85,Overexertion
36.35,31.04,1027.82,43.42,0.15,0.18,0.11,11.28,6.07,9.44,85.11,86.99,Low oxygen state
36.83,21.47,1021.64,55.83,0.16,0.16,0.15,10.11,7.65,18.17,66.14,94.45,Normal
37.78,27.4,1014.21,65.01,-0.01,0.08,0.13,9.15,13.84,5.9,97.96,97.3,Dehydrated
38.01,35.32,1025.14,79.04,0.05,0.11,0.16,16.79,5.7,9.57,100.68,96.74,Possible fever
37.17,27.45,1000.98,58.21,0.16,0.05,0.1,7.21,14.96,12.03,66.58,97.42,Normal
37.07,28.6,1023.42,63.85,0.12,0.2,0.14,12.89,8.86,9.78,83.77,97.48,Stressed
37.27,26.02,1013.86,47.24,0.07,0.08,0.18,11.03,10.23,14.5,75.13,96.02,Normal
37.3,27.25,1021.16,45.63,0.08,0.11,0.03,3.32,5.28,8.57,113.78,95.88,Dehydrated
38.76,26.01,1008.71,55.3,0.14,0.15,0.1,9.86,15.18,5.23,94.45,98.09,Possible fever
37.17,23.97,1010.33,65.51,0.18,0.15,0.12,12.12,16.63,5.12,83.3,89.18,Low oxygen state
36.52,22.65,1000.84,57.29,0.04,0.05,0.03,11.42,6.24,14.34,58.35,93.75,Fatigued
37.2,24.5,1000.15,70.7,0.04,0.1,0.04,10.82,3.98,19.77,56.43,94.35,Fatigued
36.8,33.37,1014.77,45.01,0.04,0.01,0.07,5.0,6.09,8.11,121.36,90.79,Low oxygen state
36.73,34.7,1008.0,75.02,0.12,0.14,0.14,10.81,7.36,8.99,90.33,94.77,Stressed
37.39,28.79,1017.8,71.99,0.09,0.11,0.13,13.0,12.2,10.28,104.64,97.29,Dehydrated
37.72,30.15,1007.69,51.29,0.04,0.15,0.17,13.27,4.9,6.9,114.04,96.04,Dehydrated
38.27,31.29,1000.43,36.71,2.97,2.19,3.16,6.46,7.66,10.92,166.53,89.08,Overexertion
36.92,30.63,991.0,48.76,0.11,0.18,0.22,9.27,1.22,21.38,110.33,98.19,Stressed
37.8,27.88,1008.82,42.27,0.2,0.09,0.11,19.9,6.75,16.37,111.26,96.76,Dehydrated
37.1,33.72,1008.98,64.8,0.05,0.05,0.05,15.61,8.78,14.29,56.23,94.83,Fatigued
36.75,23.82,1010.29,71.89,0.14,0.16,0.09,2.69,13.81,5.49,100.21,91.2,Low oxygen state
38.71,28.24,1019.21,65.67,0.1,0.06,0.14,14.75,4.49,16.92,102.45,98.27,Dehydrated
36.15,26.4,1021.01,55.07,0.16,0.09,0.27,3.8,10.4,18.16,94.91,98.58,Stressed
37.12,29.79,1017.09,52.71,0.22,0.25,0.13,14.21,6.95,14.71,92.97,97.63,Stressed
36.81,26.68,1011.21,63.9,0.05,0.14,0.1,12.8,7.35,14.55,95.85,79.65,Low oxygen state
37.02,22.06,1012.61,31.44,0.09,0.07,0.12,3.77,9.96,8.5,111.26,97.43,Dehydrated
36.75,13.72,1008.3,55.94,0.06,0.12,0.09,11.19,14.14,13.33,66.28,95.43,Normal
36.68,16.22,997.87,31.85,0.15,0.1,0.12,16.12,-1.05,7.2,98.8,82.97,Low oxygen state
36.54,27.51,1010.27,70.68,0.11,0.1,0.13,8.5,13.83,6.47,103.6,85.91,Low oxygen state
39.17,21.07,1004.0,31.76,2.27,2.41,3.6,4.39,5.94,9.5,192.85,91.96,Overexertion
37.76,20.95,998.46,67.11,0.02,0.13,0.04,9.98,13.12,-1.7,101.04,97.42,Dehydrated
36.9,29.43,1010.49,59.13,0.09,0.05,0.01,15.81,7.4,9.26,53.61,91.49,Fatigued
36.47,26.6,1009.78,68.49,0.16,0.13,0.23,12.83,4.42,17.31,79.4,97.1,Stressed
36.93,28.26,1012.53,48.72,0.05,0.01,0.01,10.36,16.33,13.44,55.32,91.72,Fatigued
36.33,26.2,1037.4,60.23,0.16,0.2,0.03,11.34,5.46,17.27,88.96,85.59,Low oxygen state
38.61,30.11,1021.34,31.07,0.12,0.16,0.04,6.9,13.03,4.33,95.55,97.46,Possible fever
37.45,20.73,1020.7,34.62,0.13,0.1,0.24,10.39,-3.84,15.06,78.64,87.11,Low oxygen state
37.1,32.98,1006.37,73.2,0.06,0.11,0.06,13.23,11.96,9.76,68.14,97.15,Normal
36.21,35.77,1012.07,74.22,0.26,0.15,0.14,5.96,15.35,13.28,92.17,97.1,Stressed
36.57,34.02,1014.51,61.02,0.06,0.06,0.11,2.41,6.58,12.68,68.24,96.79,Normal
36.55,39.27,1004.59,65.49,0.08,-0.02,0.04,7.91,13.11,13.96,65.59,91.09,Fatigued
36.84,31.25,1005.41,35.81,0.1,0.07,0.02,11.84,8.92,5.6,101.01,86.73,Low oxygen state
36.94,30.83,1007.59,43.7,0.04,0.01,0.07,13.65,8.45,9.1,68.19,94.66,Fatigued
36.97,27.31,1016.86,30.53,0.05,0.01,0.02,7.54,10.48,13.68,55.41,95.68,Fatigued
37.0,26.46,1018.61,37.78,0.03,0.01,0.09,16.95,9.74,10.41,58.65,96.16,Fatigued
37.08,24.37,1022.29,49.23,0.08,0.04,0.17,12.63,3.78,16.28,119.53,93.85,Dehydrated
38.06,29.3,1010.63,78.84,0.09,0.16,0.15,2.63,10.5,1.01,87.82,97.89,Possible fever
36.13,31.67,1005.98,32.13,0.01,0.05,0.08,18.4,4.04,7.54,65.81,95.13,Fatigued
36.84,29.34,1012.83,76.88,0.09,0.08,0.2,15.33,20.27,13.18,66.38,95.58,Normal
36.88,34.98,1012.95,49.21,0.18,0.07,0.12,3.4,10.41,6.29,85.76,96.82,Stressed
37.11,35.45,1013.58,48.76,0.09,0.09,0.13,10.52,3.13,15.56,98.48,93.0,Low oxygen state
37.54,25.03,1008.94,77.46,0.12,0.1,0.13,17.13,9.17,11.24,97.73,97.41,Dehydrated
38.39,28.03,1020.04,68.26,2.15,1.58,2.22,8.65,18.81,12.72,164.3,90.25,Overexertion
39.27,32.07,1024.76,66.86,0.09,0.14,0.07,1.23,15.13,6.66,100.16,97.53,Possible fever
36.56,33.51,1010.78,43.95,0.13,0.02,0.09,9.81,18.08,8.89,125.23,89.06,Low oxygen state
36.68,38.05,1028.51,36.62,0.09,0.29,0.19,26.64,13.32,5.45,100.08,97.21,Stressed
37.05,26.05,999.27,45.36,0.11,0.04,0.07,22.07,11.49,14.74,63.67,96.89,Normal
37.38,28.91,1007.25,58.05,0.17,0.07,0.1,9.35,15.92,5.21,119.4,89.22,Low oxygen state
37.23,30.99,1004.57,78.63,0.1,-0.01,0.09,11.65,10.22,19.81,128.32,92.19,Low oxygen state
38.31,30.92,996.38,36.62,0.18,0.05,0.06,10.35,0.91,16.25,87.03,97.83,Possible fever
37.25,28.07,997.72,32.7,3.37,1.93,3.33,11.27,1.98,15.21,139.75,90.92,Overexertion
37.52,29.56,1007.8,42.46,0.23,0.09,0.02,3.49,7.31,5.63,103.98,97.52,Dehydrated
36.44,35.0,1007.64,59.9,0.1,0.11,0.22,11.19,15.45,15.65,104.52,88.03,Low oxygen state
38.83,24.3,1013.16,60.66,0.09,0.12,0.11,5.28,4.37,9.67,110.97,97.59,Possible fever
37.2,31.75,1023.16,54.85,0.09,0.07,0.01,14.76,19.23,11.85,60.73,94.92,Fatigued
39.64,20.25,996.33,66.74,1.57,2.19,2.28,8.65,7.91,8.47,144.2,97.01,Overexertion
38.68,23.95,1016.42,36.94,0.05,0.07,0.13,13.52,5.69,12.66,101.06,97.66,Possible fever
36.94,29.54,1034.15,40.55,0.04,0.06,0.11,8.58,9.3,15.26,108.54,95.3,Dehydrated
37.09,30.58,1011.32,75.4,0.16,0.15,0.05,4.59,17.18,13.67,94.52,95.14,Stressed
36.6,33.16,985.52,53.52,0.03,0.07,0.03,10.02,5.95,11.84,57.17,96.33,Fatigued
38.31,24.45,1015.92,51.17,2.81,1.98,2.21,6.48,9.61,7.82,161.33,92.32,Overexertion
36.54,34.22,1018.73,33.88,0.1,0.09,0.13,4.26,14.09,7.34,94.71,84.6,Low oxygen state
38.03,20.88,997.65,40.1,0.04,0.09,0.1,6.62,14.17,15.56,92.26,97.67,Possible fever
37.13,27.99,1022.2,60.49,0.07,0.15,0.15,10.09,15.57,2.0,92.58,97.9,Stressed
38.18,19.48,1008.22,73.37,2.05,2.24,3.69,16.69,11.16,22.38,162.31,89.93,Overexertion
37.82,27.68,1020.8,33.49,0.09,0.11,0.12,10.48,19.1,18.21,114.44,97.12,Dehydrated
38.96,27.87,1026.81,68.69,0.07,0.07,0.04,1.11,16.02,5.78,89.12,97.11,Possible fever
38.15,33.65,1006.31,59.34,0.12,0.07,0.08,8.33,13.71,14.99,83.07,97.07,Possible fever
38.19,37.91,1036.48,47.99,0.15,0.12,0.03,14.22,14.54,-1.31,97.9,96.02,Possible fever
36.73,32.7,996.25,78.21,0.12,0.15,0.19,12.31,17.03,11.66,101.68,97.05,Stressed
36.74,30.56,1015.71,76.37,0.18,0.17,0.12,9.33,3.27,5.34,109.69,93.09,Low oxygen state
37.23,30.02,1009.61,43.81,0.05,0.14,0.16,11.78,19.91,8.38,80.16,89.5,Low oxygen state
38.55,37.19,1010.97,44.23,0.15,0.07,0.11,14.52,6.22,8.67,102.01,98.98,Possible fever
38.84,24.79,1009.61,34.79,0.14,0.01,0.06,7.25,11.39,7.91,65.24,97.05,Possible fever
38.78,25.69,1017.98,67.14,0.16,0.16,0.03,12.1,-3.45,10.42,86.19,97.35,Possible fever
36.63,34.79,1025.28,60.51,0.08,0.0,-0.01,16.16,9.64,9.43,57.99,92.71,Fatigued
36.58,32.84,1002.11,60.46,0.17,0.05,0.2,5.93,16.95,13.54,118.89,86.37,Low oxygen state
37.39,30.91,1006.44,57.07,0.03,0.09,0.16,8.95,10.78,9.37,103.59,96.86,Dehydrated
38.07,29.98,999.83,78.35,2.8,2.56,1.88,6.21,9.15,11.73,143.98,96.28,Overexertion
36.76,32.8,1014.68,75.31,0.01,0.07,0.05,17.75,5.39,8.75,50.53,91.47,Fatigued
36.61,23.89,1005.31,75.17,0.12,0.11,0.09,6.08,14.74,12.92,97.7,95.68,Normal
36.93,31.06,1016.53,48.18,0.03,0.04,0.11,10.27,2.18,9.61,84.62,90.69,Low oxygen state
37.03,32.45,1012.81,77.25,0.06,0.03,0.11,10.0,7.2,8.95,63.13,91.21,Fatigued
38.27,23.59,1016.26,37.69,0.18,0.05,0.04,8.76,17.87,9.95,95.88,97.93,Possible fever
37.08,27.49,998.41,33.59,0.1,0.06,0.08,19.18,10.19,7.36,60.42,95.89,Normal
37.67,22.23,982.22,77.77,0.23,0.09,0.02,5.67,-2.61,16.82,97.2,96.26,Dehydrated
36.41,28.13,1002.12,58.53,0.04,0.06,0.03,4.47,10.57,13.04,56.07,92.42,Fatigued
36.73,34.35,1020.82,68.02,0.0,0.07,0.12,10.59,13.65,6.19,70.21,97.82,Normal
36.37,35.51,1000.43,64.02,0.06,0.1,0.1,9.83,3.65,2.68,58.08,95.7,Fatigued
37.04,28.12,1024.82,51.16,0.05,0.04,0.04,7.44,15.4,16.54,111.52,85.17,Low oxygen state
39.15,27.11,1013.15,48.32,0.17,0.1,0.18,18.37,4.48,14.61,114.87,99.82,Possible fever
37.74,28.46,1006.8,33.38,0.12,0.05,0.07,-2.16,15.05,9.06,80.71,96.34,Possible fever
36.71,23.5,1023.52,76.9,0.13,0.06,0.08,5.0,1.92,-0.37,85.75,97.17,Stressed
37.28,26.46,1018.6,40.36,0.06,0.02,0.07,4.74,9.76,14.5,59.87,92.37,Fatigued
37.34,29.79,1015.06,78.79,0.09,0.07,0.13,5.86,8.66,13.08,57.73,96.29,Normal
37.32,17.24,1015.16,67.54,0.05,0.02,0.03,9.58,9.09,10.99,60.14,95.06,Fatigued
36.77,32.19,1008.12,64.27,0.11,0.21,0.13,10.82,18.81,1.66,78.78,98.79,Stressed
37.18,27.88,1024.39,31.68,0.06,0.14,0.07,16.76,14.03,15.21,74.97,98.23,Normal
38.44,26.25,1019.33,59.06,2.03,1.84,2.04,9.41,13.22,12.31,163.51,94.6,Overexertion
36.4,30.5,1025.54,60.2,0.28,0.14,0.26,10.92,0.04,9.9,102.97,97.3,Stressed
37.15,31.95,1013.58,41.82,0.08,0.05,0.07,13.16,17.24,11.68,73.23,95.86,Normal
37.15,20.2,1021.82,50.21,0.1,0.06,0.16,11.7,13.44,12.26,115.96,86.78,Low oxygen state
37.6,23.98,1031.36,52.31,2.28,2.63,3.18,16.04,17.3,16.91,188.57,88.95,Overexertion
37.47,27.73,1008.17,68.43,-0.01,0.09,0.03,8.28,4.78,13.01,60.71,93.38,Fatigued
36.95,24.64,1007.3,79.35,0.33,0.12,0.12,10.31,10.83,12.43,89.97,96.88,Stressed
38.04,23.49,1016.16,45.68,0.07,0.05,0.13,10.08,13.65,8.45,80.57,97.08,Dehydrated
37.0,25.95,998.98,39.64,0.07,0.03,0.14,13.72,10.04,13.38,67.98,95.76,Normal
36.53,18.76,1009.75,55.06,0.08,0.08,0.07,19.28,8.96,15.28,104.77,92.74,Low oxygen state
36.66,27.31,1011.54,63.85,0.1,-0.01,0.16,4.17,9.99,7.75,115.52,92.0,Low oxygen state
36.82,25.62,1017.92,69.48,0.16,0.11,0.11,12.24,15.75,15.02,54.84,97.02,Normal
37.81,33.95,1011.11,34.67,0.21,0.12,0.06,6.74,10.08,15.21,99.91,96.9,Dehydrated
37.19,23.44,1010.17,77.73,0.14,0.14,0.2,9.95,9.34,6.02,115.76,85.55,Low oxygen state
37.0,33.75,1004.2,63.93,0.06,0.09,0.08,13.33,5.97,16.27,48.67,92.76,Fatigued
36.85,26.26,1023.5,33.36,0.12,0.14,0.16,16.59,10.99,11.31,64.01,95.75,Normal
38.12,25.6,1015.36,71.59,3.11,2.97,2.76,1.4,16.57,6.4,153.06,97.21,Overexertion
38.48,33.7,1017.45,55.56,0.11,0.22,0.07,16.93,20.47,6.42,108.69,97.0,Possible fever
37.24,30.88,1012.53,45.69,0.14,0.09,0.12,12.53,5.96,6.43,86.75,94.93,Low oxygen state
36.88,33.67,1009.91,43.84,0.09,0.18,0.05,10.26,13.93,6.77,65.29,96.52,Normal
36.64,26.63,1018.34,69.87,0.02,0.16,0.13,4.88,3.28,5.46,70.44,95.34,Normal
36.24,34.25,1002.0,58.19,0.02,0.06,0.05,9.17,13.17,5.27,63.28,91.73,Fatigued
38.36,20.53,1020.49,72.52,0.13,0.15,0.09,18.27,7.23,15.95,94.67,97.59,Possible fever
36.69,30.27,1007.13,51.83,0.07,0.15,0.16,8.5,4.55,13.31,79.0,97.44,Normal
39.92,35.0,1031.77,69.94,0.13,0.12,0.11,5.7,8.89,10.71,86.58,97.07,Possible fever
37.18,32.27,1004.0,49.12,0.13,0.09,0.09,9.47,4.76,8.58,60.42,95.83,Normal
36.91,34.74,1019.85,61.78,0.17,0.11,0.05,-2.88,10.22,16.39,96.09,96.35,Stressed
37.35,29.61,1011.88,41.75,0.15,0.18,0.2,13.16,9.5,14.79,81.26,95.03,Stressed
37.11,35.42,1020.25,78.39,0.08,0.02,0.15,4.93,19.54,12.6,79.15,97.81,Normal
38.55,24.74,1005.09,60.27,2.49,2.6,2.69,6.77,1.1,7.8,153.07,91.04,Overexertion
37.54,22.41,1010.14,63.01,0.13,0.16,0.05,10.8,4.14,12.91,83.79,97.68,Dehydrated
36.73,30.24,999.57,73.85,0.08,0.13,0.02,5.59,8.34,9.99,86.19,97.71,Dehydrated
38.06,26.35,1004.1,50.79,0.07,0.07,0.19,9.69,4.08,6.34,97.39,97.6,Possible fever
36.64,27.4,1001.27,54.55,0.14,0.11,0.12,14.75,12.32,12.47,102.56,95.86,Stressed
39.4,33.86,1001.72,68.13,0.02,0.04,0.09,8.7,8.1,25.04,97.78,96.76,Possible fever
36.97,23.21,994.15,50.13,0.04,0.15,0.11,13.78,16.0,10.6,84.97,96.34,Stressed
38.97,36.25,1014.42,78.29,0.08,0.14,0.18,9.23,8.24,9.61,90.03,96.51,Possible fever
37.36,38.39,999.68,53.29,0.26,0.09,0.18,8.57,9.15,7.6,101.14,97.12,Stressed
36.63,35.21,1021.6,54.46,0.1,0.08,0.06,8.14,8.25,4.58,54.18,93.88,Fatigued
37.95,23.51,996.96,53.19,1.54,2.77,2.16,7.7,12.69,18.27,169.75,90.14,Overexertion
