body_temp,ambient_temp,pressure_hpa,humidity_pct,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,heart_rate_bpm,spo2_pct,Resting,Light activity,Moderate activity,High activity,Sleeping,Walking,Running,Sedentary,Normal,Stressed,Fatigued,Dehydrated,Possible fever,Low oxygen state,Overexertion,Early illness indication,Hot environment,Cold environment,Humid environment,Low-pressure environment,Healthy,Slight abnormality,Warning,Critical
39.2,29.5,953.51,48.25,-2.15,-2.92,1.92,209.37,49.46,6.31,114.81,75.25,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.54,29.31,1034.07,65.46,0.9,-1.1,1.38,-217.61,-361.23,252.85,173.26,72.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
35.94,10.7,997.16,87.7,2.05,1.85,1.77,289.14,-459.13,-335.43,109.65,62.93,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
39.91,36.98,992.27,47.92,2.13,-0.32,-0.02,347.33,488.36,-337.95,151.64,73.92,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.83,41.88,976.41,48.05,-1.34,2.28,0.67,276.91,-76.7,430.33,64.55,91.99,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
39.42,14.28,993.01,19.31,1.87,-0.81,0.57,480.48,-344.9,414.78,112.13,65.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
35.52,37.85,985.24,60.72,-1.26,-0.87,-1.12,-420.95,-48.04,33.08,87.17,78.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
35.59,28.7,1024.37,49.95,0.59,1.01,1.76,-484.4,-473.31,20.38,65.73,60.95,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
37.6,19.99,1020.69,44.02,-1.35,-2.22,-1.86,-443.57,-200.93,-492.41,59.29,77.53,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
36.57,42.23,994.6,13.53,1.56,2.15,2.58,-400.6,197.77,-315.23,78.26,85.89,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
38.6,10.61,1015.38,64.35,2.71,-0.9,-1.21,208.25,-320.94,466.31,133.45,91.96,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
38.05,19.59,1008.93,14.98,2.76,-2.52,0.02,237.64,-334.33,-452.67,127.45,95.96,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
35.85,41.02,1014.1,17.96,-2.37,2.46,2.9,310.27,-177.2,280.32,65.9,87.49,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
36.23,26.84,1025.94,14.71,2.54,-0.97,-2.29,214.31,-157.71,330.5,69.45,68.23,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
37.25,30.96,959.19,35.57,1.06,-2.17,-1.12,-82.1,264.61,93.06,70.11,86.54,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
36.34,36.24,1033.19,56.52,-1.26,-1.25,2.52,341.52,242.63,40.93,116.69,97.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
39.07,15.18,978.27,63.59,0.44,1.62,-1.17,-120.66,-376.05,-152.9,64.47,96.79,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
37.37,17.53,988.16,41.07,-1.84,-2.94,1.97,-429.83,116.07,-328.21,56.14,91.16,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
35.92,44.95,977.66,72.58,2.72,-1.84,0.54,33.64,455.0,50.99,158.18,73.62,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
37.68,18.31,1032.68,80.3,1.31,-0.39,-0.92,387.61,320.06,426.08,76.45,75.51,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
35.91,28.87,1036.98,64.25,2.53,1.29,1.76,-20.16,-133.3,93.87,92.43,72.35,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
36.08,20.45,964.05,40.74,-2.62,-1.5,-1.44,314.88,-239.52,184.75,190.71,75.83,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
36.58,39.8,1002.2,14.12,2.1,2.26,0.93,137.81,408.43,-479.62,46.13,75.71,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
39.37,43.66,988.18,94.28,0.03,-0.8,0.71,-330.79,235.05,-232.22,83.62,88.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
39.66,14.95,968.2,98.05,-2.03,2.25,1.42,126.12,-121.07,487.48,134.13,88.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
39.22,31.02,1005.66,18.8,-2.73,-0.99,-2.01,79.31,462.65,93.92,102.18,66.14,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
37.0,38.41,986.56,47.65,0.0,2.33,1.3,-173.16,276.07,-155.48,46.24,62.05,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
36.73,38.81,1021.56,29.8,3.0,2.53,1.73,-466.42,-102.69,-81.06,132.41,71.13,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
37.97,25.42,1033.63,59.11,0.93,2.13,1.18,-258.28,-496.11,288.27,98.71,86.02,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
38.75,17.89,951.35,53.83,-2.02,-2.96,2.61,-234.73,16.55,-107.42,72.69,73.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
39.97,23.55,1004.77,29.3,-2.84,-0.58,0.14,270.56,-4.14,-80.47,142.51,81.32,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
36.09,36.29,1008.09,91.81,-0.24,2.15,1.93,-228.39,395.53,-342.14,191.54,85.68,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35.72,44.78,981.81,90.38,1.38,1.44,-2.2,393.74,406.13,-294.51,103.67,86.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
38.62,29.4,1030.28,72.64,-1.02,2.91,-0.99,16.7,-334.71,46.04,185.19,88.77,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
39.25,16.83,1040.96,74.75,-2.57,0.41,0.53,366.54,177.9,485.17,165.55,67.68,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
39.31,11.47,1026.42,41.4,-0.74,1.11,-0.14,473.2,-1.21,212.93,128.69,97.2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
38.55,43.03,1002.74,44.86,-0.2,0.51,0.1,331.99,-364.0,-479.66,196.01,65.91,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
39.79,26.91,951.12,53.91,0.37,2.93,2.58,480.98,-41.96,297.28,114.57,95.78,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
37.8,35.08,992.19,67.55,-0.42,2.97,1.39,-53.01,-145.02,48.09,58.29,93.52,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
39.61,33.11,1019.38,49.09,-2.34,0.24,2.6,285.05,488.63,119.56,69.25,92.46,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
39.86,41.18,965.94,34.45,-2.34,1.75,-0.21,225.0,-405.9,-93.17,179.32,90.88,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0
39.31,19.31,1027.58,88.21,-0.36,-2.94,0.54,87.33,-96.3,-198.67,40.83,73.41,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
36.89,25.46,1011.35,35.14,-2.59,-0.29,-1.78,490.22,11.11,284.37,190.3,96.81,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
36.38,41.98,983.16,66.17,-0.94,-0.05,-1.86,185.24,51.86,199.49,54.96,72.37,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
37.97,30.5,1034.85,73.98,-1.67,0.91,-1.26,-182.99,-449.32,-202.69,46.22,67.84,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
37.54,12.5,1014.31,66.11,-2.39,2.22,2.89,182.64,-444.79,-233.24,41.58,91.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0
39.45,16.81,980.35,77.71,-1.13,-0.19,-1.79,155.96,39.7,-423.17,63.41,91.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35.95,18.3,969.73,28.14,2.01,2.8,-0.67,-244.11,-140.45,-401.16,82.23,91.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
36.66,44.78,965.69,45.33,1.52,-0.42,-0.11,247.2,101.59,-24.5,139.13,76.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
38.88,17.84,1048.67,60.24,-1.05,-1.31,2.24,-185.64,352.96,462.6,60.92,62.26,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
35.93,40.44,1036.89,88.38,-2.07,-0.94,-2.35,-33.14,15.88,-276.27,135.19,63.48,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
36.94,12.73,1018.82,97.12,-1.22,1.02,2.22,-383.78,410.9,-377.56,196.49,67.03,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
37.24,16.36,997.06,87.36,1.3,-2.72,0.46,-359.3,132.27,-156.22,184.92,73.24,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0
38.3,40.52,1034.81,21.24,-0.89,-1.83,1.31,233.22,-432.29,76.5,156.21,93.66,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
36.21,41.46,1020.32,12.59,0.11,-0.27,-0.01,52.92,397.82,-158.6,76.9,75.94,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39.37,16.17,1005.72,35.44,2.78,0.33,-2.81,-415.81,46.31,-24.8,162.64,77.85,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0
37.51,18.04,1027.99,46.65,0.22,0.5,1.84,217.34,-437.92,-163.33,126.75,83.47,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
39.63,28.57,961.92,21.25,-1.01,2.57,0.03,-352.18,-449.87,-230.37,71.78,86.17,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
37.61,11.84,1037.44,71.15,-2.99,-2.82,0.17,486.82,456.98,70.91,42.24,92.56,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
36.74,43.08,962.79,91.05,-0.28,-2.95,0.81,371.6,328.46,-37.41,159.11,63.52,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
36.14,22.67,1040.43,45.94,1.25,0.86,-0.37,403.18,142.79,-340.56,190.66,83.48,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
35.52,27.13,971.98,99.02,-0.9,2.86,0.41,316.41,55.34,72.24,175.26,70.83,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
37.89,13.68,988.83,36.29,-0.33,2.34,1.52,478.86,-158.64,-301.65,41.41,73.5,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
35.98,11.14,1026.01,46.37,1.65,-0.63,-2.21,-136.03,-161.49,-173.23,91.36,78.73,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
37.26,26.37,961.37,14.97,2.27,1.66,0.82,-7.23,328.6,118.09,44.77,72.5,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
38.15,14.26,1047.47,74.0,2.01,2.55,-0.36,3.23,-334.37,-396.77,97.87,64.44,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0
36.74,32.06,1024.91,11.18,-0.43,0.95,1.92,320.37,397.13,323.79,95.11,85.5,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
36.29,37.81,976.05,48.69,-1.2,-2.02,1.31,341.18,347.52,-288.59,183.47,64.6,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
38.99,11.11,1038.76,30.36,0.38,1.44,-1.87,94.84,-364.11,-206.84,182.48,74.43,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
39.76,31.43,954.15,66.7,-0.58,-2.26,-0.36,399.47,-469.21,-213.29,58.75,74.7,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35.95,38.55,951.09,29.32,-2.24,1.98,-2.53,87.98,-410.99,-322.75,143.5,78.55,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.2,25.38,982.37,60.31,0.04,-1.71,-2.04,137.92,-325.91,-119.58,54.91,68.51,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
39.82,43.59,960.15,17.46,-0.86,-0.51,0.26,348.28,450.1,156.85,82.4,78.8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35.67,13.89,1031.99,17.02,-1.61,-2.06,-2.62,-254.69,-40.35,-83.91,56.55,74.11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
39.9,21.3,988.45,89.75,-1.78,0.57,-2.88,281.33,6.53,-171.67,133.74,93.75,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
35.52,18.05,1011.96,80.6,1.51,-0.02,2.07,454.32,-359.6,97.33,167.72,71.79,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
39.43,44.87,1032.29,97.08,0.27,-0.67,-2.28,193.38,320.88,-40.7,108.36,76.01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
36.88,20.3,965.3,30.48,1.94,2.76,0.62,-237.0,-254.96,27.66,197.57,92.24,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
39.72,23.58,1047.37,36.32,2.98,-2.06,-0.16,307.75,-363.09,159.54,108.59,67.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
36.93,39.67,1015.15,99.84,2.63,1.57,2.24,361.94,-264.35,-416.53,169.43,85.06,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.44,42.55,956.54,71.2,-1.59,0.7,0.71,-129.13,117.07,377.54,170.98,70.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
35.86,42.82,1004.03,37.16,2.04,1.85,-1.73,236.13,476.79,-145.57,131.27,85.15,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
36.59,29.54,1037.09,33.2,0.4,0.72,-0.49,-361.93,186.48,191.41,64.82,73.03,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.98,33.22,1039.79,85.73,0.99,2.44,-1.16,423.24,213.61,498.87,65.65,72.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
37.88,22.22,1024.78,46.01,1.65,-1.44,0.42,442.6,-73.28,-193.99,98.88,83.17,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
39.68,31.25,1047.22,13.68,-2.29,2.75,2.92,431.46,-245.77,181.8,117.72,69.88,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37.43,20.6,999.9,42.61,-0.31,-1.83,-0.56,488.76,-461.51,352.01,154.3,70.93,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
39.41,36.11,990.31,25.95,-1.15,2.92,-2.64,-391.71,-388.49,392.98,91.17,89.64,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
37.52,20.75,972.09,18.42,2.22,1.43,0.14,267.84,-77.02,40.48,83.73,98.26,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
39.91,40.78,995.75,89.78,-0.84,2.25,0.89,-336.82,218.85,-453.14,154.3,60.41,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
39.82,15.02,1035.73,72.53,2.85,1.26,-1.55,207.74,169.34,415.13,54.01,71.86,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.98,30.01,955.44,70.37,-1.78,-0.21,0.38,-465.35,453.43,-320.21,175.92,67.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
39.49,28.22,972.4,64.06,0.32,-2.65,-0.89,102.09,120.8,115.29,54.17,97.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
39.31,19.23,1047.16,74.72,0.88,-2.76,-1.86,105.08,-46.72,-244.16,171.02,99.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
36.45,10.98,1029.04,95.28,1.02,2.88,-2.32,260.9,366.22,-26.43,180.3,93.8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
38.31,15.2,977.84,16.09,-1.42,1.62,-1.89,176.34,-322.5,434.82,152.71,75.95,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
35.83,43.88,1033.83,13.18,-0.2,2.5,1.8,-143.85,-370.06,-248.09,166.14,84.67,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
39.27,42.95,964.43,60.51,-2.96,-1.04,2.24,-208.05,388.25,-331.18,122.48,87.08,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.29,14.18,1016.68,46.56,0.07,-2.51,1.56,-466.65,40.78,-107.14,159.86,63.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
35.82,23.12,969.93,17.42,-1.53,2.31,2.57,37.08,-117.1,439.62,166.53,98.97,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
37.3,26.28,1003.1,96.02,2.82,-1.98,-1.86,-460.39,-114.12,133.11,126.18,69.22,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.1,26.73,1013.19,78.95,-2.66,-1.91,0.32,159.85,-294.73,-5.59,154.75,76.25,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
39.35,20.46,1023.36,53.77,-1.4,2.71,2.27,339.82,400.07,379.44,173.81,67.79,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
39.88,41.95,1040.68,95.95,2.71,-2.2,-2.87,380.82,233.28,-159.12,147.4,78.32,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
37.48,41.8,1029.35,79.28,-1.6,1.92,-2.65,175.07,62.86,-161.5,186.02,64.15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35.77,10.66,979.82,16.91,-1.56,-2.76,-2.69,376.56,-200.97,-497.55,72.37,84.8,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
38.87,32.75,1034.31,69.8,-0.12,0.87,-0.83,-220.83,-38.96,-241.26,186.1,91.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
38.04,12.6,956.27,52.48,0.19,-1.82,-0.01,57.53,-200.02,300.17,193.52,95.57,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
37.52,30.91,1023.64,63.26,-0.04,-2.36,2.47,40.36,-219.78,152.39,161.87,79.9,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
36.89,40.34,998.33,31.66,0.42,2.18,-1.51,-296.79,-47.1,71.85,149.57,64.34,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
37.76,32.73,993.96,52.02,2.27,-2.65,1.15,156.22,12.07,147.28,101.11,65.48,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37.02,26.41,1020.05,39.6,1.35,1.63,0.03,-405.23,403.88,-390.57,199.74,61.92,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
38.91,43.53,956.06,49.9,-0.86,-0.56,-2.65,-484.06,204.91,-361.42,84.69,99.49,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
37.95,36.13,1037.3,19.35,0.2,-1.79,-1.55,476.34,219.16,27.46,140.47,83.76,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
39.45,18.73,975.9,21.58,0.11,1.0,1.61,199.98,215.76,423.35,83.36,81.03,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37.95,23.54,1031.42,51.25,-1.59,-0.62,-2.65,-359.02,449.89,-393.48,60.33,61.35,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
36.57,36.6,982.27,31.8,-2.59,1.66,-1.87,-319.22,15.86,123.86,52.9,92.19,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
39.33,10.68,1023.4,34.48,1.9,0.49,1.33,-341.51,488.69,-79.02,191.03,89.15,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
38.01,12.24,1041.93,68.15,2.58,0.74,2.84,487.23,274.1,-220.94,74.38,69.36,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0
36.43,40.08,1019.13,11.17,-2.95,-2.94,0.78,40.76,192.75,-454.24,119.41,60.71,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
38.31,11.5,973.48,51.33,-2.63,1.46,0.42,468.16,-219.19,216.73,196.65,84.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
37.11,33.75,1019.99,61.56,-2.69,-2.85,-2.97,-430.17,-179.95,-330.0,166.1,98.14,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
39.3,21.16,1020.0,41.2,2.22,-0.62,-2.12,70.97,258.33,-172.68,177.26,83.35,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37.54,38.91,1042.44,57.77,-0.07,2.84,-2.62,-198.94,302.21,-405.98,167.78,91.46,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
38.77,39.66,975.63,84.56,-0.01,0.68,1.57,-86.58,-266.95,-419.97,120.23,74.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
35.93,43.37,1046.94,49.8,-0.39,1.53,0.11,-456.45,327.65,492.0,139.25,66.12,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37.28,13.34,1018.52,53.73,0.07,-2.91,2.65,381.32,159.49,388.51,57.76,93.5,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
39.92,24.8,981.83,87.3,-2.45,-1.53,-0.91,-105.62,-448.12,-330.9,96.59,69.68,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
39.14,30.09,1000.98,51.22,2.48,-2.05,0.49,-131.82,401.4,-359.41,75.3,90.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
36.22,42.06,1026.18,94.91,1.26,1.04,-0.4,-138.36,90.37,295.15,195.47,73.84,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.75,19.33,954.74,91.05,2.6,-1.14,-1.16,-393.7,199.24,-243.21,100.86,82.13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
36.98,12.51,983.62,13.34,-2.87,2.27,2.17,-239.91,-176.93,8.28,110.24,79.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.43,17.06,1038.69,26.35,1.05,2.13,2.43,176.1,438.21,258.1,144.4,81.67,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
38.91,27.35,960.69,54.56,1.85,-2.57,0.75,-342.78,13.44,-414.42,129.22,70.34,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
38.87,33.84,1002.8,22.05,2.07,0.76,2.33,-303.44,-224.36,80.74,64.98,85.46,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
37.79,34.17,1007.56,88.73,-0.94,-0.85,-1.17,-289.05,-273.55,-419.24,78.18,67.6,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
39.15,12.61,978.7,50.02,-1.11,-0.87,-1.73,34.88,364.0,-179.23,183.99,81.49,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
37.47,36.65,990.43,24.51,2.28,-1.89,-0.99,85.98,-410.99,90.94,147.11,71.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
