body_temp,ambient_temp,pressure_hpa,humidity_pct,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,heart_rate_bpm,spo2_pct,activity_label
36.36,31.3,1022.69,56.37,1.31,1.37,1.53,109.14,50.9,49.18,108.73,95.74,Walking
37.1,26.84,1014.05,65.94,0.08,0.1,0.08,9.73,6.59,-4.61,66.74,96.02,Sedentary
37.01,33.44,1015.27,35.18,0.11,0.08,0.07,5.61,1.0,8.68,50.85,95.52,Sleeping
36.84,30.48,1005.47,35.14,0.01,0.08,0.06,7.19,10.46,9.89,68.92,97.56,Sedentary
36.62,23.54,1000.04,37.07,0.13,0.13,0.11,7.35,13.47,5.29,53.94,96.85,Resting
36.99,24.95,1008.84,55.19,0.07,0.08,0.06,3.95,3.99,10.62,76.71,97.73,Sedentary
36.58,24.95,1009.36,31.84,0.61,1.78,1.41,144.84,91.03,151.87,87.19,96.49,Walking
36.56,25.47,1012.94,30.76,0.1,0.14,0.08,5.91,8.2,-0.84,67.69,97.39,Sedentary
36.18,23.14,992.05,46.79,0.06,0.07,0.06,9.54,7.0,7.16,75.72,97.36,Sedentary
36.78,27.69,1017.95,74.55,0.15,0.04,0.02,8.91,11.87,7.45,66.71,97.99,Resting
36.39,30.89,1001.62,72.77,1.56,2.16,0.59,85.53,173.42,112.62,102.16,97.78,Walking
36.75,28.64,1017.28,73.79,0.14,0.06,0.02,12.01,14.43,19.53,67.35,95.74,Resting
36.58,27.1,1014.85,51.3,0.05,0.09,0.09,12.81,14.6,3.42,73.43,96.97,Sedentary
37.49,23.26,1018.63,48.7,0.14,0.08,0.02,10.6,8.68,7.57,60.61,96.58,Resting
36.98,25.75,1020.74,42.82,0.02,0.13,0.07,7.25,6.88,10.68,55.62,97.57,Resting
36.89,16.2,1005.84,43.84,4.32,2.47,3.72,350.55,363.09,445.34,163.34,99.0,Running
36.28,34.01,1016.23,46.58,0.03,0.06,0.05,4.76,7.3,4.58,45.38,97.98,Sleeping
36.58,25.19,1011.04,50.23,0.05,0.11,0.09,7.47,3.67,14.44,66.38,96.65,Resting
35.92,41.78,1002.9,38.67,0.6,1.17,1.45,117.95,167.53,125.12,81.33,97.38,Walking
36.2,15.74,991.57,39.29,1.49,1.77,1.03,139.18,106.15,48.39,95.02,97.75,Walking
36.77,28.41,1003.24,52.4,0.03,0.09,0.06,2.76,2.54,5.99,36.42,95.81,Sleeping
37.22,30.43,1028.36,36.92,1.17,1.61,1.1,171.68,151.93,10.83,96.88,97.81,Walking
36.62,17.53,1013.81,38.72,-0.01,0.04,0.09,8.09,7.88,12.06,51.2,98.42,Sleeping
36.68,30.24,1013.5,58.67,3.12,4.03,3.71,365.0,374.95,470.25,134.55,97.03,Running
36.8,31.91,1014.65,53.33,0.04,-0.03,0.05,7.64,-0.44,6.95,50.07,96.42,Sleeping
36.68,36.95,1009.86,78.82,0.1,-0.05,0.11,1.98,5.58,-0.15,52.02,98.33,Sleeping
36.39,26.63,1005.07,70.71,0.06,0.06,0.14,5.49,0.58,-0.07,36.99,97.86,Sleeping
36.6,27.09,1014.99,34.97,1.26,1.35,0.76,69.95,163.89,124.96,89.16,96.22,Walking
36.37,17.13,1020.58,69.04,0.03,0.1,0.08,5.66,7.83,6.01,48.7,97.06,Sleeping
36.97,29.62,1004.63,40.02,3.12,3.08,2.93,205.36,405.54,600.71,141.47,95.93,Running
36.75,29.48,1030.18,70.43,4.22,1.94,3.69,555.56,219.57,323.29,147.69,97.52,Running
36.74,25.32,1011.92,44.3,0.16,0.12,0.11,9.48,23.49,6.58,74.93,96.9,Resting
36.89,25.4,999.66,64.02,1.39,0.35,0.83,89.83,163.84,113.5,91.39,95.73,Walking
36.61,25.34,980.9,40.18,2.49,3.16,4.43,352.84,481.32,369.23,160.92,98.57,Running
37.26,24.56,1020.25,62.25,0.09,0.08,0.11,-0.47,12.29,3.11,60.46,97.2,Resting
36.63,42.24,1002.4,44.73,0.9,1.75,1.85,139.0,129.74,120.74,95.86,96.57,Walking
37.39,25.77,989.28,74.26,1.17,1.55,1.1,106.82,85.64,130.49,100.73,95.37,Walking
36.78,18.58,1004.3,40.19,0.03,0.12,0.14,13.0,0.3,0.02,67.42,96.97,Sedentary
36.96,35.54,1011.38,55.15,0.09,0.16,0.02,16.92,17.3,0.52,53.01,95.91,Resting
37.01,22.07,1007.39,38.01,1.3,0.49,1.51,146.42,98.01,100.24,84.27,97.48,Walking
36.69,28.52,1016.61,64.72,1.4,1.37,0.78,125.92,112.66,108.57,89.89,95.79,Walking
36.68,27.92,1016.33,43.98,2.33,2.23,2.48,309.87,487.5,278.44,130.53,97.01,Running
36.98,28.38,1026.37,45.1,0.02,0.09,0.09,6.51,7.87,8.63,53.57,96.9,Sleeping
36.77,26.39,1020.67,77.59,0.11,0.08,0.1,9.57,6.86,14.83,67.55,96.7,Sedentary
37.47,30.55,1022.69,41.44,-0.0,0.09,0.05,7.96,6.23,3.99,51.99,97.77,Sleeping
36.49,25.75,1018.69,78.2,0.09,0.04,0.08,6.06,2.39,8.51,68.54,96.87,Sedentary
37.24,38.9,1010.19,30.56,3.72,2.64,4.84,353.99,279.02,385.36,155.47,97.41,Running
36.74,23.29,1014.72,40.69,2.05,1.02,1.05,204.23,172.02,113.12,101.09,97.1,Walking
36.68,26.7,1004.59,63.86,0.06,0.06,0.07,4.64,4.23,9.75,55.27,97.02,Sleeping
37.28,29.94,1005.2,65.1,1.2,1.45,1.22,144.45,99.76,94.16,112.62,96.96,Walking
37.09,27.04,1001.46,43.21,0.06,0.01,0.18,13.21,6.84,13.49,60.58,94.96,Resting
36.76,31.0,1017.28,69.88,0.07,0.14,0.07,8.95,7.93,7.83,67.82,97.52,Sedentary
36.48,35.27,1015.35,71.91,1.3,0.68,0.4,147.08,179.56,104.21,79.19,96.83,Walking
37.06,25.16,1000.39,65.25,0.07,0.07,0.05,2.67,6.78,6.89,68.05,96.72,Sedentary
36.99,25.97,1032.46,46.51,0.09,0.08,0.04,1.98,3.23,6.29,52.35,97.3,Sleeping
36.81,37.14,1017.34,49.97,0.01,0.03,0.11,5.84,6.73,8.69,41.93,96.29,Sleeping
36.84,20.07,1017.52,45.86,0.03,0.89,1.0,156.63,113.67,90.1,89.54,97.03,Walking
36.2,35.53,1021.9,69.73,0.1,0.07,0.09,11.81,6.09,9.54,70.45,97.7,Sedentary
36.54,20.33,997.0,76.97,1.64,0.46,0.87,114.99,79.05,101.08,103.63,95.84,Walking
36.69,35.64,1016.45,30.3,3.33,5.08,3.75,508.16,390.15,363.18,168.05,96.88,Running
36.72,28.19,1021.92,49.95,0.1,0.02,0.06,6.32,3.41,1.13,46.69,97.54,Sleeping
36.61,40.27,1012.5,53.2,0.03,0.02,0.02,1.68,5.15,3.97,48.4,96.7,Sleeping
36.99,25.65,1027.38,57.58,4.28,3.08,2.85,376.55,576.22,209.0,155.95,96.51,Running
36.75,28.87,1009.9,31.9,1.93,1.66,0.62,87.82,108.3,63.92,97.79,98.58,Walking
37.23,31.87,1012.15,76.14,0.1,0.09,0.09,6.92,15.09,12.77,57.3,97.07,Resting
37.16,27.31,1028.07,48.54,0.07,-0.04,0.07,10.64,13.15,8.19,69.19,97.55,Resting
37.3,31.76,1002.92,61.47,1.11,0.85,1.43,142.54,91.67,47.39,88.34,96.03,Walking
36.55,29.2,1017.9,46.0,0.08,0.03,0.04,-2.36,6.84,1.07,51.95,99.24,Sleeping
36.54,23.46,1009.37,53.78,0.11,0.1,0.09,10.29,22.5,7.96,67.51,97.7,Resting
36.9,28.48,1022.68,47.36,0.1,0.07,0.09,7.79,5.27,11.59,73.2,97.03,Sedentary
36.56,23.6,1002.29,39.01,0.07,0.07,0.11,5.06,8.32,4.3,64.78,95.85,Sedentary
36.89,40.56,990.97,53.86,0.1,0.1,0.08,12.51,14.75,0.52,70.59,96.62,Resting
36.84,23.66,1019.75,72.7,0.09,0.01,0.03,6.0,3.97,4.99,47.33,97.11,Sleeping
37.02,32.9,1009.85,45.92,1.09,1.09,0.74,139.96,136.86,119.39,82.65,96.53,Walking
36.69,35.26,1015.88,78.89,2.96,3.08,4.07,413.68,203.55,424.03,127.09,97.86,Running
36.8,30.13,1019.31,55.86,3.47,3.11,3.12,217.84,470.24,468.95,157.37,98.03,Running
36.91,28.38,1015.07,75.32,0.09,0.02,0.04,7.86,6.68,3.09,56.15,97.7,Sleeping
36.68,30.7,1001.33,58.22,1.73,2.25,2.96,371.05,350.71,555.97,158.99,96.8,Running
37.0,32.83,995.9,45.5,0.1,0.07,0.04,4.15,14.91,5.89,76.96,96.27,Resting
37.41,18.78,1011.71,43.32,0.01,0.08,0.06,5.34,3.49,7.7,74.45,96.18,Sedentary
36.36,22.24,1006.71,79.73,0.04,0.03,0.03,5.9,10.45,0.88,36.48,95.28,Sleeping
36.84,22.3,1009.15,50.63,0.01,0.05,0.05,9.7,8.4,5.34,52.92,97.08,Sleeping
36.1,42.86,1002.31,74.65,0.04,0.01,0.05,10.34,2.77,9.15,55.01,95.64,Sleeping
37.23,32.34,1021.03,44.31,0.15,0.01,0.07,10.24,11.16,11.22,71.29,96.29,Sedentary
37.2,20.99,1022.21,52.0,0.09,0.01,0.04,-0.27,4.64,2.52,54.98,95.79,Sleeping
37.04,30.12,985.89,65.34,0.06,0.1,0.0,8.6,8.73,12.54,68.89,96.75,Sedentary
37.01,29.22,1016.7,49.1,0.0,0.08,0.05,3.93,-0.06,6.12,66.26,96.96,Sedentary
37.08,21.76,989.26,69.13,1.54,2.01,0.7,162.73,93.52,161.67,91.57,96.23,Walking
36.73,29.38,1007.56,52.93,0.07,0.1,0.07,16.26,8.61,12.86,69.36,96.94,Sedentary
36.39,18.43,1009.39,49.97,2.73,2.46,2.99,306.21,487.67,202.62,116.53,97.49,Running
36.72,32.78,998.79,76.61,1.82,2.97,3.67,527.97,500.65,137.43,166.87,96.3,Running
36.39,24.14,1008.74,31.97,2.3,3.68,4.06,444.38,185.26,473.46,167.76,98.26,Running
36.64,32.99,1037.44,42.48,0.76,1.12,0.95,148.13,69.98,57.18,114.92,97.19,Walking
36.69,29.67,1008.18,62.08,0.12,0.07,0.13,11.92,9.37,6.11,57.17,96.48,Resting
36.76,25.07,1024.81,46.12,0.02,0.1,0.05,-4.09,6.28,-1.6,58.46,97.49,Sleeping
36.94,22.55,986.28,34.7,0.07,0.07,0.02,6.05,-2.48,1.58,46.49,95.03,Sleeping
37.08,29.02,1003.74,75.92,3.33,4.16,2.56,515.04,501.88,435.29,112.19,98.83,Running
36.67,28.56,1007.08,46.79,0.06,0.1,0.1,8.42,9.15,3.26,76.07,96.38,Sedentary
36.62,26.27,1025.94,75.79,0.04,0.0,0.02,0.85,4.26,7.57,46.26,96.65,Sleeping
37.04,36.2,1013.49,48.06,1.59,1.17,-0.14,169.15,118.11,151.63,102.47,97.22,Walking
36.25,32.43,1018.61,44.07,0.09,0.05,0.08,8.1,0.45,11.43,77.74,96.68,Sedentary
37.24,22.29,1020.41,51.27,0.08,0.03,0.04,5.79,5.43,5.37,72.68,96.4,Sedentary
36.8,30.5,1019.66,75.15,0.99,1.46,0.35,151.1,142.65,140.51,95.92,96.2,Walking
37.04,21.43,1006.52,46.08,1.4,3.89,4.1,397.65,423.49,400.11,135.02,97.83,Running
36.99,31.67,1013.58,40.08,0.06,0.09,0.15,7.41,8.0,13.83,63.05,96.52,Sedentary
37.48,29.15,1026.56,37.22,0.08,0.06,0.08,4.54,6.89,10.55,43.44,96.25,Sleeping
36.51,27.86,1006.71,67.68,0.23,0.1,0.07,-3.85,5.52,6.0,56.01,96.59,Resting
37.11,25.28,1024.98,47.95,0.15,0.03,0.04,4.37,5.48,4.19,64.5,95.68,Sedentary
37.02,32.08,1010.23,52.91,0.08,0.1,0.05,8.87,2.54,3.89,53.8,96.28,Sleeping
36.74,32.72,1021.4,33.35,0.02,0.03,0.04,6.76,4.03,-2.35,49.97,96.22,Sleeping
36.99,30.14,1003.2,45.65,0.09,0.14,0.07,13.28,5.39,12.11,75.81,96.33,Resting
37.14,30.91,1015.35,46.05,0.14,0.0,0.16,15.5,6.44,11.55,68.52,96.29,Sedentary
36.05,24.08,1014.26,72.29,1.11,1.2,1.27,81.01,146.15,129.82,92.28,97.4,Walking
37.08,28.8,1006.88,63.13,0.17,-0.04,0.12,7.75,6.99,7.84,41.04,95.75,Resting
36.16,23.89,1014.62,67.9,0.11,0.08,0.17,16.05,14.09,14.8,64.43,96.5,Resting
36.39,28.3,1027.48,68.04,3.2,3.03,3.99,301.0,471.56,476.96,159.11,97.52,Running
36.78,27.92,1016.46,76.55,3.32,2.3,2.57,389.94,476.28,440.31,185.83,96.07,Running
36.86,36.25,1024.03,57.74,0.14,0.07,0.08,2.95,8.45,4.86,64.26,96.12,Sedentary
37.56,26.5,1027.86,54.08,4.29,1.85,2.37,662.66,228.29,495.52,147.91,95.35,Running
36.6,34.5,1012.22,75.41,0.04,0.08,0.09,-0.18,9.39,2.59,73.84,94.48,Sedentary
37.2,19.54,988.28,31.07,0.06,0.06,0.06,-0.35,11.02,8.3,49.18,96.02,Sleeping
36.67,29.11,996.13,54.11,0.12,0.14,0.03,19.91,13.42,3.62,63.23,98.24,Resting
36.68,29.44,1005.7,54.72,1.38,1.61,1.4,101.19,119.55,132.32,92.4,96.35,Walking
36.79,25.91,1009.7,31.67,0.11,0.09,0.05,7.18,8.3,10.88,62.93,95.47,Sedentary
36.8,26.12,1009.2,75.68,0.06,0.03,0.05,5.9,1.54,2.61,54.63,96.15,Sleeping
37.38,22.25,1010.52,76.73,0.05,0.1,0.11,19.85,20.3,7.33,59.28,94.29,Resting
36.42,31.16,1017.25,43.02,2.41,1.71,2.93,386.93,560.53,250.95,137.8,94.72,Running
36.32,25.69,1017.47,46.81,1.58,1.23,1.92,141.66,170.34,126.2,99.08,97.88,Walking
36.75,25.49,1014.04,57.26,0.48,1.35,1.21,187.46,76.49,83.13,102.78,97.15,Walking
36.71,27.51,1014.11,53.42,0.1,0.06,0.02,7.74,2.13,4.72,48.63,97.63,Sleeping
36.55,41.24,1011.25,63.08,0.16,0.06,0.06,6.45,10.98,8.85,55.59,96.58,Resting
36.62,26.63,1006.6,50.37,0.05,0.08,0.06,6.4,2.57,4.24,51.88,98.28,Sleeping
36.99,19.66,1034.87,48.14,1.24,1.31,0.71,92.69,157.05,127.76,96.44,95.42,Walking
36.52,29.03,1018.12,78.89,0.02,0.12,0.05,5.26,-0.27,5.39,52.72,94.34,Sleeping
36.46,29.71,1010.01,31.72,0.11,0.09,0.12,13.38,12.71,11.82,62.64,96.5,Resting
36.26,36.79,1015.89,53.84,0.06,0.1,0.07,14.07,-1.19,7.07,74.15,98.01,Sedentary
36.98,25.39,1021.49,66.98,0.03,0.15,0.13,10.99,4.82,2.79,67.46,97.41,Sedentary
37.19,34.18,1005.74,31.79,0.07,0.08,0.08,14.9,6.71,0.81,86.07,97.13,Sedentary
36.48,27.53,997.83,65.21,0.08,0.0,0.09,5.46,3.51,10.26,68.92,100.0,Sedentary
36.24,17.44,1004.12,65.62,0.06,0.05,0.11,3.53,7.78,6.6,46.39,97.22,Resting
36.87,36.92,995.95,50.15,1.52,0.5,1.08,119.32,107.93,187.78,102.53,96.98,Walking
37.15,31.99,1005.74,54.49,0.1,0.09,0.07,6.9,2.72,0.57,55.54,97.16,Sleeping
36.56,24.65,1011.61,33.72,0.06,0.17,0.05,15.17,10.58,7.04,62.8,98.09,Sedentary
37.0,29.54,1004.25,43.91,0.07,0.02,0.03,2.29,3.42,9.8,52.53,96.71,Sleeping
37.38,35.43,1034.22,55.99,1.01,1.3,1.25,119.75,106.77,161.44,94.51,97.39,Walking
36.54,30.85,1006.95,52.32,0.78,0.82,1.41,67.32,142.67,37.62,104.61,96.45,Walking
36.77,42.47,1016.26,52.9,0.99,0.86,1.16,62.9,39.02,130.9,95.87,96.09,Walking
36.49,26.65,1019.8,53.85,1.01,1.52,0.82,103.31,135.75,156.97,101.96,95.61,Walking
36.66,28.51,1012.61,53.71,0.02,0.1,0.05,12.95,0.61,7.03,64.95,94.99,Sedentary
37.01,31.04,1017.01,72.27,0.05,0.12,0.09,4.99,2.87,11.91,70.79,97.14,Sedentary
37.15,38.18,1010.45,66.44,0.11,-0.0,0.05,1.36,1.54,6.25,47.97,96.7,Sleeping
36.6,28.04,1006.24,54.63,0.03,0.05,0.04,3.94,7.05,5.64,52.73,98.83,Sleeping
36.11,29.31,1016.05,57.71,0.07,0.1,0.05,12.57,7.11,13.81,71.15,96.95,Sedentary
36.88,28.4,1018.33,34.6,0.01,0.07,0.07,8.26,5.94,2.36,49.47,95.93,Sleeping
36.83,27.79,989.39,31.66,0.02,0.05,0.06,4.07,1.07,1.39,55.34,99.09,Sleeping
36.31,25.05,1020.48,47.69,4.14,4.73,2.41,326.35,513.25,530.08,120.31,96.62,Running
36.67,37.03,1008.7,39.64,3.13,3.21,3.69,476.05,281.99,236.99,168.82,97.01,Running
36.93,29.51,1017.08,54.79,2.24,0.92,0.99,68.57,184.53,102.38,119.44,97.21,Walking
36.44,37.76,1013.35,48.01,0.08,0.1,0.03,14.14,9.7,7.59,68.49,95.16,Resting
36.92,14.34,1015.6,36.59,0.08,0.09,0.1,7.65,8.5,9.13,66.31,97.68,Sedentary
36.66,28.83,1020.9,70.45,0.07,0.08,0.05,8.99,0.02,6.34,55.65,96.07,Sleeping
36.77,34.39,1003.16,75.89,0.08,0.07,0.11,11.82,8.19,8.1,63.45,95.89,Sedentary
36.73,25.59,1005.29,50.53,0.09,0.1,0.06,12.9,11.2,20.47,73.46,95.15,Sedentary
37.05,33.61,1009.5,56.6,0.11,0.12,0.1,14.66,9.21,13.0,73.68,96.02,Resting
37.1,34.36,1011.38,32.17,0.03,0.03,0.06,1.18,7.41,3.86,45.65,98.54,Sleeping
36.91,29.1,1013.76,53.53,0.46,1.34,0.91,77.73,146.31,113.82,84.19,96.0,Walking
36.82,27.5,1025.52,33.86,0.6,1.0,1.47,16.48,78.63,95.48,104.91,97.56,Walking
36.49,33.19,1022.97,67.73,2.74,2.65,2.97,506.08,521.92,373.15,173.27,97.15,Running
36.64,25.56,1005.12,46.44,0.03,0.01,0.08,5.8,5.05,3.54,67.36,96.52,Sleeping
36.16,16.46,1018.92,38.54,0.15,0.02,0.04,11.2,-7.12,3.07,64.31,97.03,Resting
36.82,32.8,1038.0,39.78,1.43,0.56,0.78,113.54,117.68,211.48,97.15,95.87,Walking
37.13,33.57,1002.42,41.88,0.04,0.08,0.09,4.44,10.0,10.04,56.52,97.07,Resting
37.07,25.68,1002.32,73.6,0.09,0.07,0.01,5.63,9.57,8.97,72.81,96.77,Sedentary
36.76,24.85,1014.69,75.16,0.04,0.02,-0.01,1.17,8.51,2.86,48.32,97.08,Sleeping
37.11,41.2,997.75,37.51,3.46,4.21,3.44,429.87,692.01,144.65,161.14,98.82,Running
36.42,21.16,997.81,39.52,0.09,0.07,0.1,5.53,8.72,1.08,47.84,98.62,Sleeping
36.92,26.86,1018.64,35.46,2.53,3.3,2.54,448.29,211.47,401.09,143.82,97.39,Running
36.77,25.67,1038.45,36.63,2.43,2.97,3.57,441.0,429.45,347.05,165.59,95.47,Running
36.91,23.73,1011.38,58.55,0.1,0.07,0.13,11.72,6.68,6.24,73.34,98.26,Sedentary
37.12,32.77,1021.91,36.19,0.12,0.12,0.1,-3.72,2.94,10.67,49.02,96.81,Resting
36.8,11.83,1029.91,53.6,0.12,0.09,0.11,0.39,10.23,9.81,71.58,98.24,Resting
37.2,27.05,1013.88,77.11,0.09,0.05,0.09,2.65,4.42,3.39,58.48,97.09,Sleeping
36.2,22.85,1008.41,40.39,1.06,1.42,1.74,193.32,148.77,170.9,90.95,95.96,Walking
36.93,40.99,1015.96,71.08,0.03,0.0,0.03,2.74,2.63,3.82,46.5,98.18,Sleeping
37.27,13.62,1022.45,67.94,0.04,0.01,0.05,5.78,8.31,5.36,50.17,96.77,Sleeping
36.99,23.9,1004.59,39.23,1.66,0.93,1.16,108.9,140.1,125.81,94.03,96.37,Walking
36.64,32.84,998.61,73.89,0.16,0.06,0.12,10.01,12.38,11.9,58.29,97.91,Resting
36.61,36.03,1013.26,41.74,1.06,1.56,1.0,105.44,155.42,111.28,86.39,95.02,Walking
36.31,22.39,1032.96,33.4,0.06,0.04,0.03,3.44,4.64,4.25,48.09,96.49,Sleeping
36.34,27.89,1026.96,38.6,0.11,0.18,0.09,14.29,2.01,1.04,51.7,96.64,Resting
36.54,30.37,1024.25,63.94,1.22,1.29,1.41,36.29,101.88,161.69,89.02,97.26,Walking
37.43,29.73,1003.89,31.28,0.1,0.08,0.08,3.77,15.54,12.48,67.14,97.5,Resting
36.96,20.62,998.0,60.7,0.04,0.05,0.1,5.35,5.83,6.65,53.48,97.25,Sleeping
36.42,29.65,990.89,67.98,0.08,0.09,0.04,12.77,4.73,9.23,72.59,95.57,Sedentary
36.96,20.35,1020.33,44.58,0.79,2.23,2.24,96.91,59.84,74.3,104.86,98.02,Walking
37.03,18.38,995.74,49.75,0.04,0.06,0.05,5.44,8.79,3.24,51.6,95.69,Sleeping
36.79,26.87,1020.6,32.08,0.99,1.44,1.72,89.47,175.15,125.96,90.51,95.94,Walking
36.69,35.59,1025.28,64.99,2.28,0.44,0.92,136.33,148.82,100.24,85.69,97.68,Walking
36.48,29.04,1020.74,60.15,2.91,3.14,3.26,423.12,460.71,398.61,135.53,96.52,Running
37.01,25.71,989.02,30.13,1.08,0.99,0.89,142.86,107.54,114.14,88.23,95.53,Walking
36.65,21.53,1003.35,39.01,0.06,0.05,0.1,1.68,1.81,-2.54,53.24,94.08,Sleeping
36.72,18.22,1007.49,75.29,0.08,0.04,0.05,3.72,9.82,10.09,66.45,97.95,Resting
37.12,23.53,1011.0,61.96,4.13,3.48,3.0,343.82,346.93,228.9,130.59,95.94,Running
36.76,32.29,1011.81,32.99,0.06,0.17,0.09,11.61,15.06,12.54,72.36,97.42,Resting
36.61,36.26,995.66,76.26,0.02,0.07,0.08,4.98,5.5,-1.13,53.5,98.41,Sleeping
36.81,25.19,1016.54,38.22,0.12,0.09,0.09,8.79,7.52,9.4,75.33,97.18,Sedentary
36.43,33.68,1000.26,34.21,0.15,0.21,0.12,5.0,7.59,16.03,68.92,97.38,Resting
36.72,31.89,1011.71,38.59,0.03,0.07,0.02,7.31,2.4,11.05,51.77,97.63,Sleeping
37.05,27.48,1006.41,78.44,0.04,0.07,0.14,12.03,-0.95,4.06,62.49,98.36,Sedentary
36.7,32.67,995.47,70.11,1.77,0.99,1.65,88.92,123.7,131.45,91.94,96.95,Walking
36.48,24.02,999.61,42.63,2.86,3.04,2.46,494.01,418.54,474.62,125.13,98.7,Running
36.59,29.69,1026.66,52.32,0.12,0.1,0.1,4.34,5.12,17.21,57.12,97.48,Resting
37.09,15.02,1009.24,75.17,1.32,1.06,1.33,137.81,117.85,126.15,105.0,96.32,Walking
36.81,23.17,1015.34,46.07,0.1,0.1,0.14,12.49,15.15,20.16,62.53,96.66,Resting
36.76,23.52,1022.35,45.26,0.16,0.08,0.04,4.75,14.74,12.72,61.19,97.73,Resting
36.97,25.26,1014.44,75.72,0.07,0.09,0.06,4.97,6.06,11.54,71.34,97.73,Sedentary
37.14,27.27,1000.48,51.82,0.05,0.09,0.09,14.93,6.24,-0.89,77.78,98.06,Sedentary
36.76,33.01,1032.36,40.57,0.02,0.1,0.17,1.52,9.14,14.51,58.21,95.29,Resting
36.85,26.96,1013.06,37.58,1.61,1.16,1.67,91.06,120.24,208.44,86.74,96.74,Walking
36.43,26.34,1008.4,39.38,0.07,0.02,0.15,4.68,8.24,7.78,47.91,95.58,Sleeping
36.85,17.59,1007.66,78.45,0.07,0.07,0.03,0.07,1.39,3.57,54.58,97.6,Sleeping
36.76,29.74,1011.11,62.58,1.64,1.4,1.28,213.46,184.36,135.8,96.36,97.65,Walking
36.76,37.33,1021.94,37.73,2.64,2.69,1.91,364.27,385.37,319.41,141.08,97.96,Running
36.68,21.26,1016.77,55.75,0.78,1.41,1.43,140.44,107.98,163.74,85.57,96.93,Walking
36.71,25.22,1013.75,38.22,0.06,0.06,0.08,5.55,9.6,10.37,55.02,96.98,Sleeping
36.7,35.42,990.94,53.14,1.08,-0.06,1.04,78.39,186.69,117.49,95.92,97.22,Walking
36.94,22.85,1008.55,75.58,2.04,3.23,2.22,344.4,425.28,318.72,125.56,97.59,Running
36.69,35.2,1016.8,50.13,1.12,0.54,1.28,75.6,79.66,158.39,107.41,96.33,Walking
36.71,39.75,1014.26,49.81,0.02,0.05,0.04,9.39,6.11,5.02,49.71,97.12,Sleeping
37.11,24.53,1004.79,30.55,0.04,0.03,0.08,0.5,6.63,9.16,46.49,97.47,Sleeping
37.24,16.73,1019.12,78.57,1.15,1.68,1.42,177.23,136.93,131.73,85.67,95.03,Walking
37.02,27.61,1006.59,55.3,1.34,1.62,1.18,133.77,88.63,97.19,100.37,95.62,Walking
36.31,34.56,1007.52,62.13,4.26,4.27,3.95,491.12,538.77,635.51,133.64,95.98,Running
36.9,22.76,1006.19,78.63,0.05,0.08,0.08,16.7,6.71,-2.7,65.87,95.63,Sedentary
36.59,27.73,1025.86,57.44,0.07,0.09,0.03,2.11,10.32,-1.66,72.14,98.2,Sedentary
36.22,30.3,1022.62,75.52,2.14,3.25,3.14,412.21,455.99,530.06,154.04,96.9,Running
36.42,36.7,1008.39,41.52,0.13,0.08,0.07,7.9,7.59,8.49,59.73,95.71,Resting
36.49,25.49,1008.72,75.27,0.07,0.14,0.17,10.68,10.77,2.43,70.38,97.06,Sedentary
37.07,23.36,1012.28,57.22,0.06,0.02,0.01,7.0,1.41,2.5,52.73,97.88,Sleeping
36.8,28.15,1028.14,55.94,0.05,0.03,0.04,3.26,5.07,9.23,35.68,97.04,Sleeping
36.8,33.17,999.62,50.43,0.11,0.08,0.04,18.22,20.88,3.8,69.78,96.78,Resting
36.95,35.47,1006.33,46.45,0.04,0.03,0.04,2.22,3.16,1.49,49.49,98.69,Sleeping
36.65,28.42,1008.63,68.69,1.44,1.3,1.14,108.0,125.92,103.35,93.74,97.18,Walking
37.23,23.68,1014.61,35.21,2.44,2.73,2.23,328.94,386.49,348.24,132.05,98.81,Running
36.9,33.98,997.97,53.82,1.08,1.33,1.52,80.1,97.71,98.49,103.98,94.57,Walking
36.5,34.39,979.64,31.26,0.04,0.16,0.09,13.0,14.46,21.09,71.07,97.51,Resting
36.86,29.9,1020.94,50.11,0.06,-0.01,0.09,9.77,5.17,7.36,72.62,95.55,Sedentary
37.11,23.39,1009.07,63.52,0.09,0.04,0.05,5.02,3.68,3.95,51.18,96.87,Sleeping
36.93,23.22,1036.49,46.98,0.87,1.44,1.03,139.01,141.25,160.14,100.08,96.46,Walking
37.15,33.42,1016.82,59.29,1.54,1.31,1.34,59.04,97.83,75.94,76.38,96.99,Walking
36.94,37.15,1026.48,67.28,2.77,3.49,2.91,218.2,309.38,352.31,173.27,97.12,Running
37.15,32.46,1009.42,52.98,0.06,-0.0,-0.01,2.97,1.1,-1.77,48.82,97.03,Sleeping
36.56,24.13,1019.22,49.03,0.95,1.75,1.32,119.49,64.27,64.01,84.45,95.59,Walking
37.01,27.2,1011.21,71.71,0.05,0.05,0.05,1.01,3.75,6.28,50.23,97.53,Sleeping
36.8,26.46,1028.04,63.25,0.06,0.13,0.01,8.18,6.05,-0.94,48.36,96.77,Sleeping
36.54,27.79,999.96,34.5,1.62,1.59,1.2,88.35,117.25,236.6,77.7,97.69,Walking
36.92,20.71,1012.59,57.19,0.16,0.12,0.08,7.44,12.32,13.83,73.16,97.17,Resting
36.47,24.9,1004.47,36.11,3.34,1.58,3.24,446.86,595.17,468.75,117.33,96.96,Running
