body_temp,ambient_temp,pressure_hpa,humidity_pct,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,heart_rate_bpm,spo2_pct,risk_level
36.44,27.83,1016.21,31.15,0.0,0.13,0.08,14.91,12.21,5.17,78.13,98.59,Healthy
39.78,34.26,990.88,69.76,0.06,0.13,0.15,17.57,2.84,13.21,172.71,80.88,Critical
37.13,31.18,1010.69,64.17,0.05,0.15,0.18,17.69,12.89,1.35,74.98,94.71,Healthy
36.95,25.71,998.15,74.53,0.1,0.15,0.09,7.14,0.13,6.17,79.55,95.39,Slight abnormality
39.22,25.64,1010.58,40.51,0.11,0.13,0.08,5.57,13.48,13.23,164.64,81.2,Critical
40.4,24.3,1029.63,71.52,0.04,0.1,0.12,7.26,12.48,9.11,156.96,83.44,Critical
37.83,28.57,1061.02,57.44,0.07,-0.0,0.09,5.62,15.84,13.09,99.41,97.55,Slight abnormality
37.06,37.27,1007.97,33.24,0.14,0.12,0.14,14.79,13.28,16.28,67.07,96.87,Healthy
39.54,29.09,1010.37,40.54,0.17,0.06,0.08,10.79,17.04,18.81,174.65,88.94,Critical
40.22,29.94,1024.53,61.72,0.1,0.04,0.12,14.11,13.19,10.37,141.41,92.69,Critical
36.51,33.76,1017.48,43.42,0.12,0.09,0.07,10.34,3.28,14.1,65.24,96.62,Healthy
37.62,27.41,1015.3,30.91,0.07,0.12,0.15,7.09,5.53,5.68,91.33,97.4,Slight abnormality
38.7,32.91,1016.61,45.63,0.17,0.09,0.13,5.58,17.18,8.09,91.12,90.57,Warning
36.73,31.5,1012.72,67.12,0.18,0.04,0.1,4.9,13.51,18.66,69.87,97.55,Healthy
38.74,23.37,1017.81,79.75,0.05,0.12,0.22,4.89,18.86,13.92,145.37,89.17,Warning
38.38,28.81,1027.27,35.42,0.03,0.07,0.13,8.71,9.75,10.6,122.13,93.64,Warning
39.81,22.71,1003.31,56.49,0.07,0.04,0.06,14.88,14.28,7.15,156.88,86.98,Critical
36.57,28.17,1000.45,77.78,0.22,0.13,0.07,5.87,8.62,8.58,63.1,97.66,Healthy
36.96,32.03,1003.64,62.89,0.11,0.11,0.06,11.98,8.38,17.48,68.95,95.54,Healthy
37.77,20.53,1021.75,33.85,0.1,0.07,0.13,12.5,6.66,12.01,90.28,97.09,Slight abnormality
37.35,24.55,1011.89,50.24,0.12,0.17,0.09,9.01,3.28,11.34,86.14,96.94,Slight abnormality
37.45,26.09,1006.82,54.36,0.14,0.12,0.21,7.61,5.46,12.67,85.4,98.41,Slight abnormality
40.21,31.0,1023.65,40.93,0.07,0.06,-0.02,0.49,10.23,9.86,142.84,91.33,Critical
36.23,18.98,999.34,53.36,0.01,0.12,0.09,1.07,5.78,1.23,79.96,97.01,Healthy
37.21,23.21,1023.08,63.21,0.04,0.08,0.14,15.41,15.46,16.9,67.72,96.65,Healthy
36.94,24.08,991.86,72.89,0.05,0.03,0.16,12.17,14.08,7.28,68.61,97.11,Healthy
37.93,33.46,1018.45,79.01,0.07,0.06,0.18,9.69,13.54,17.72,121.75,89.86,Warning
38.85,25.45,1012.71,54.64,0.15,0.08,0.12,6.29,6.9,9.86,80.72,91.76,Warning
37.2,24.19,1005.15,34.92,0.13,0.17,0.01,11.2,12.37,13.18,103.41,97.56,Slight abnormality
37.3,34.3,1005.69,36.44,0.02,0.11,0.13,12.67,22.04,8.49,96.56,96.76,Slight abnormality
38.44,35.97,1033.79,64.85,0.11,0.05,0.13,15.41,14.86,10.34,100.21,91.12,Warning
38.76,26.79,1031.2,37.16,0.06,0.07,0.15,7.62,22.57,9.05,81.61,89.17,Warning
38.15,23.36,1019.57,31.61,0.08,0.04,0.11,9.88,1.3,-0.42,126.82,92.92,Warning
36.73,26.29,998.18,66.81,0.06,0.14,0.04,10.72,16.21,5.92,73.21,98.32,Healthy
38.67,30.34,1006.18,77.05,0.06,0.09,0.06,4.46,18.34,11.59,110.29,90.29,Warning
36.72,28.87,1023.51,40.83,0.09,0.04,0.13,8.51,6.96,5.79,74.81,96.93,Healthy
39.76,13.47,1014.11,47.0,0.09,0.01,0.04,9.83,15.28,14.14,128.37,86.95,Critical
38.32,24.68,1011.03,38.43,0.07,0.15,0.01,8.99,11.53,-2.38,119.47,92.02,Warning
36.39,18.31,989.32,74.25,0.16,-0.01,0.04,10.02,7.04,19.0,64.89,97.35,Healthy
37.6,24.95,994.9,48.64,0.09,0.09,0.06,10.23,8.78,5.47,90.18,95.64,Slight abnormality
36.92,24.07,1022.76,35.72,0.14,0.13,0.09,6.63,5.43,6.18,73.65,97.44,Healthy
38.41,28.39,996.77,51.64,0.07,0.11,0.1,2.11,16.53,4.72,110.79,93.25,Warning
41.62,24.66,1020.61,76.35,-0.01,0.14,0.09,3.71,12.52,7.5,148.8,87.68,Critical
38.58,21.09,1013.5,30.79,-0.02,0.04,0.11,3.63,11.9,2.84,109.06,93.36,Warning
39.33,27.72,1020.41,74.03,0.09,0.08,0.06,4.41,0.15,17.54,152.76,86.26,Critical
39.59,35.43,1006.06,59.92,0.08,0.01,0.13,15.28,5.4,7.58,153.12,75.54,Critical
36.93,29.51,1010.55,38.25,0.1,0.11,0.07,5.97,9.1,5.96,77.61,99.01,Slight abnormality
39.75,24.01,1022.33,54.53,0.12,0.09,0.08,9.97,15.01,16.69,193.38,82.01,Critical
38.51,32.47,1008.47,35.93,0.05,0.04,0.06,8.69,10.84,8.85,131.21,93.83,Warning
39.08,23.17,1017.54,32.72,0.12,0.1,-0.01,12.24,9.16,15.8,92.97,91.98,Warning
36.79,25.53,1007.84,58.27,0.08,0.13,0.12,2.4,5.83,12.41,59.2,96.29,Healthy
40.99,34.54,1022.22,51.21,0.17,0.08,-0.02,1.96,11.54,9.66,147.94,78.18,Critical
38.36,23.6,1016.45,39.02,0.17,0.15,0.04,15.17,8.38,8.61,97.45,91.49,Warning
39.47,23.64,997.56,64.63,0.13,0.14,-0.02,10.37,13.26,8.89,165.11,83.24,Critical
37.04,28.91,1013.06,76.22,0.07,0.1,0.13,9.18,18.39,0.52,75.09,98.16,Healthy
40.35,35.74,1027.23,40.97,0.13,0.11,0.1,11.66,17.47,1.93,121.69,88.96,Critical
39.62,26.85,1009.7,58.07,0.25,0.1,0.1,5.13,10.06,7.43,165.02,82.11,Critical
36.64,27.9,999.5,74.35,0.16,0.09,0.09,14.05,12.56,13.63,75.77,95.79,Healthy
37.46,37.13,1033.75,44.58,0.13,-0.04,0.14,5.64,7.56,10.76,72.03,98.78,Slight abnormality
40.09,34.25,1022.56,65.87,0.13,0.12,0.08,9.25,16.61,7.02,101.0,86.65,Critical
36.92,33.47,1025.27,78.75,0.11,0.07,0.11,16.05,12.17,14.1,91.6,97.81,Slight abnormality
37.23,27.59,1003.48,32.42,0.09,0.11,0.05,3.92,17.0,10.69,97.36,97.33,Slight abnormality
39.62,30.78,1013.98,39.61,0.09,0.09,0.11,11.39,10.82,11.48,130.54,77.96,Critical
38.08,30.91,1012.11,75.48,0.08,0.11,0.1,17.51,7.25,14.87,111.5,91.24,Warning
37.62,26.04,999.07,33.65,0.04,0.02,0.11,8.51,-1.93,17.21,103.01,95.43,Slight abnormality
37.66,24.03,1015.81,62.02,0.09,0.09,0.15,13.09,8.53,3.88,81.25,98.21,Slight abnormality
39.15,25.64,1021.2,66.23,0.11,0.12,0.04,3.72,10.22,7.79,117.73,86.29,Critical
36.38,22.46,990.13,62.49,0.13,0.02,0.06,6.82,4.93,12.56,73.13,96.68,Healthy
38.48,31.2,1037.81,45.3,0.19,0.14,0.09,14.91,5.92,4.64,86.32,93.02,Warning
38.83,31.68,1034.78,54.29,0.17,0.14,0.09,15.6,4.23,10.62,109.95,96.34,Warning
37.25,29.37,1016.44,77.71,0.08,0.12,0.05,13.45,15.69,9.42,73.1,96.57,Healthy
38.64,30.02,1024.08,78.35,0.15,0.11,0.04,1.6,9.29,10.1,132.03,93.46,Warning
38.75,34.41,1002.33,64.94,0.14,0.11,0.16,18.32,11.88,12.55,94.07,91.09,Warning
38.68,28.13,1008.86,56.3,0.08,0.17,0.09,15.98,14.17,18.05,105.71,89.14,Warning
36.84,28.64,1023.28,35.7,0.06,0.09,0.03,3.33,11.36,11.77,64.22,97.1,Healthy
40.66,39.26,1025.13,50.81,0.09,0.07,0.02,13.58,15.74,6.63,131.35,85.33,Critical
40.11,28.67,1026.65,47.31,0.03,0.16,0.1,9.11,11.18,19.03,183.79,82.08,Critical
38.22,28.39,1012.2,30.07,0.12,0.1,0.06,11.51,9.12,20.4,112.65,96.11,Warning
38.38,26.83,1008.13,43.41,0.12,0.09,0.14,6.81,18.3,21.39,103.65,95.27,Warning
36.6,23.7,1010.92,49.54,0.1,0.07,0.11,10.74,13.56,13.6,62.62,94.11,Healthy
38.12,37.34,1018.74,45.22,0.06,0.18,0.14,13.92,11.25,9.71,102.46,92.55,Warning
38.62,20.26,1007.55,76.42,0.07,-0.02,0.09,19.26,9.6,-1.02,84.4,90.74,Warning
38.17,31.13,1013.02,75.13,0.18,0.18,0.06,13.02,10.17,6.15,116.32,91.8,Warning
36.42,28.21,1010.81,46.9,0.16,0.07,0.2,15.44,11.44,8.32,71.25,96.9,Healthy
36.63,32.61,1005.65,39.81,0.02,0.01,0.07,9.92,14.17,18.57,69.62,96.68,Healthy
38.34,23.86,1023.46,50.7,0.1,0.11,0.13,7.8,6.81,6.03,78.73,88.22,Warning
39.88,23.02,1017.7,45.9,0.11,0.12,0.1,6.07,13.98,8.67,149.84,80.56,Critical
40.11,26.03,1015.31,31.88,0.11,0.16,0.08,10.01,7.9,9.44,154.46,86.88,Critical
38.91,23.09,1016.49,50.16,0.14,0.04,0.16,3.59,6.54,21.28,122.0,84.79,Critical
38.7,30.45,1037.61,61.26,0.08,0.07,0.07,11.78,2.88,15.05,96.68,93.13,Warning
39.73,28.29,1018.41,49.53,0.06,0.09,0.11,14.84,10.43,11.77,139.07,87.26,Critical
37.54,27.83,1018.0,47.01,0.13,-0.0,0.1,2.26,-4.14,21.72,88.35,96.99,Slight abnormality
38.29,30.4,1010.81,53.07,0.12,0.03,0.09,15.32,15.22,8.65,113.39,90.69,Warning
38.14,25.92,1007.27,74.71,0.05,0.03,0.13,11.19,4.04,16.12,99.42,92.59,Warning
38.32,42.33,1027.24,59.32,0.07,0.13,0.16,13.73,10.08,7.05,109.13,95.32,Warning
37.81,23.2,994.29,76.19,0.08,0.15,0.08,14.68,19.48,10.63,104.19,96.51,Slight abnormality
37.42,30.05,1012.37,51.0,0.13,0.02,0.11,12.27,10.87,12.38,68.12,96.14,Healthy
37.4,35.07,994.04,78.3,0.16,0.01,0.11,2.05,2.86,16.08,92.7,96.63,Slight abnormality
39.07,31.1,1024.44,40.21,0.07,0.05,0.07,9.86,6.81,0.5,94.18,94.42,Warning
37.36,26.69,1013.92,61.8,0.1,0.1,0.14,12.31,12.2,11.64,96.73,95.1,Slight abnormality
36.43,30.76,1013.41,59.14,0.09,0.06,0.05,13.56,12.0,11.36,66.01,97.96,Healthy
37.35,20.0,1007.38,43.09,0.09,0.08,0.1,15.63,7.31,-2.51,58.84,94.27,Healthy
36.89,24.61,1005.79,74.15,0.07,0.11,0.13,12.71,14.67,3.57,72.58,98.33,Healthy
38.22,31.01,1002.76,53.96,0.13,0.13,0.01,6.22,13.82,20.7,100.53,95.49,Warning
38.12,27.41,1004.17,63.36,0.15,0.06,0.08,10.95,16.41,13.62,94.73,96.73,Slight abnormality
39.1,25.21,1006.67,30.44,0.15,0.09,0.08,13.87,10.45,10.24,109.14,90.73,Warning
38.6,30.24,1031.12,30.63,0.06,0.03,0.16,16.75,11.7,19.66,105.95,93.7,Warning
36.75,22.41,1001.31,65.94,0.06,0.16,0.14,12.76,2.31,13.97,76.03,96.37,Healthy
38.36,32.47,1002.84,34.22,0.07,0.2,0.07,18.9,14.28,5.74,126.88,93.78,Warning
37.22,31.54,1011.65,64.61,0.19,0.13,0.18,1.86,4.71,17.46,93.99,97.17,Slight abnormality
36.79,27.54,1021.03,64.76,0.05,0.14,0.1,16.83,11.47,4.2,70.24,98.46,Healthy
38.3,30.73,1016.26,44.79,0.12,0.22,-0.03,-0.95,16.26,5.16,102.11,91.99,Warning
38.71,19.01,1007.48,67.4,0.13,0.13,0.15,6.32,4.76,4.97,148.38,88.75,Warning
38.16,30.16,1013.81,50.4,0.14,0.16,0.08,12.01,3.94,2.33,119.08,93.62,Warning
37.79,27.51,1004.22,61.5,0.07,0.05,0.09,11.53,17.29,10.81,145.49,91.36,Warning
38.64,26.48,1015.4,60.52,0.04,0.1,0.08,20.67,10.67,12.05,103.29,89.23,Warning
36.76,33.45,1004.41,49.8,0.27,0.11,0.08,5.43,11.51,9.94,56.91,96.46,Healthy
39.53,26.58,1022.73,37.42,0.21,0.12,0.04,5.85,4.08,9.67,162.47,86.6,Critical
36.61,24.67,1007.33,79.5,0.11,0.03,-0.05,22.89,6.69,10.0,68.38,97.82,Healthy
38.64,36.81,1026.05,71.27,0.13,0.14,0.06,12.49,5.41,5.1,109.47,91.87,Warning
37.3,32.13,1021.88,32.92,0.1,0.05,0.11,12.91,10.25,8.31,90.23,95.99,Slight abnormality
39.62,32.21,1027.25,52.38,0.02,0.11,0.0,10.8,9.63,2.42,136.19,83.1,Critical
40.32,33.79,1028.38,43.24,0.09,0.04,0.08,10.46,7.12,10.49,119.71,86.1,Critical
37.24,27.54,1025.58,40.99,0.08,0.06,0.12,8.2,14.56,6.55,103.71,96.75,Slight abnormality
36.6,22.0,1016.55,59.12,0.14,0.09,0.11,12.69,3.25,16.9,67.59,97.81,Healthy
40.28,23.98,1020.35,58.12,0.11,0.14,0.06,7.53,13.31,20.8,140.14,80.05,Critical
37.97,27.47,1022.0,79.18,-0.0,0.09,0.18,8.77,7.66,7.33,100.53,90.69,Warning
40.86,27.56,1000.21,58.76,0.1,0.09,0.17,5.14,3.24,2.3,190.78,86.07,Critical
37.45,22.0,999.75,52.66,0.12,0.11,0.16,12.21,10.74,24.09,85.34,97.67,Slight abnormality
40.23,27.72,1011.79,65.05,0.06,0.15,0.15,8.28,16.45,9.63,170.28,89.32,Critical
36.3,14.32,1015.61,44.74,0.07,0.14,0.06,5.63,12.55,5.03,63.03,97.52,Healthy
36.96,27.63,1011.47,72.18,0.13,0.11,0.12,6.56,7.1,11.26,55.97,96.1,Healthy
40.33,34.21,1004.31,73.25,0.13,0.06,0.06,18.36,10.49,4.41,159.82,82.01,Critical
37.14,29.36,1007.67,47.2,0.12,0.07,0.05,8.45,2.47,5.02,73.15,96.76,Healthy
37.87,37.82,1012.31,72.06,0.19,0.18,0.12,8.32,2.1,3.81,105.3,95.7,Slight abnormality
36.61,28.93,1000.15,74.44,0.13,0.07,0.19,11.71,14.02,5.45,64.25,96.38,Healthy
37.43,28.56,1021.23,63.13,0.14,0.12,0.04,4.33,8.61,1.46,69.54,96.95,Healthy
39.85,30.15,1005.27,42.46,0.12,0.1,0.11,14.07,11.82,16.4,178.41,82.73,Critical
36.96,35.8,992.69,58.53,0.15,0.15,0.1,6.55,3.84,9.53,79.4,96.69,Slight abnormality
40.02,24.64,1039.67,43.59,0.16,0.04,0.13,7.04,17.7,6.11,153.13,89.46,Critical
37.25,32.02,1013.55,78.17,0.08,0.08,0.11,4.84,11.13,7.2,70.21,97.13,Slight abnormality
38.59,19.84,981.09,61.2,0.07,0.11,0.01,14.73,8.91,8.44,92.46,96.25,Warning
36.95,29.83,999.9,47.24,0.12,0.14,0.15,9.92,7.86,11.54,71.54,98.85,Healthy
37.3,21.54,997.0,43.88,0.06,0.11,0.08,7.37,10.37,12.95,96.82,95.99,Slight abnormality
36.35,29.64,1006.73,70.77,0.03,0.08,0.1,0.44,7.51,8.91,76.1,97.92,Healthy
38.75,39.18,1006.32,39.69,0.12,0.15,0.13,12.63,7.52,2.55,137.84,90.72,Warning
37.21,34.25,1006.01,60.25,0.06,0.03,0.03,11.87,6.97,16.37,96.97,96.98,Slight abnormality
36.18,32.66,1005.22,66.44,0.12,0.06,0.1,3.01,12.54,4.07,71.76,96.37,Healthy
36.99,31.0,1022.4,68.77,0.15,0.17,0.22,16.38,14.34,10.69,61.1,98.1,Healthy
36.93,27.48,1034.61,72.02,0.09,0.04,0.03,11.3,12.95,16.39,65.66,97.39,Healthy
38.7,23.24,1007.42,46.09,0.11,0.21,0.05,3.69,7.27,15.41,103.06,92.92,Warning
39.69,32.17,1018.77,63.02,0.03,0.18,0.1,9.45,16.16,12.9,163.87,83.46,Critical
37.98,26.59,1031.16,74.74,0.01,0.07,0.09,1.67,11.53,4.31,83.63,92.07,Warning
39.6,32.7,999.36,69.79,0.14,0.04,0.11,15.56,10.68,-1.3,123.92,77.8,Critical
39.11,20.59,1009.75,37.63,0.2,0.24,0.12,0.09,6.02,11.9,130.51,92.81,Warning
40.32,24.92,1015.08,32.81,0.09,0.09,0.09,10.7,8.74,11.73,152.63,81.59,Critical
37.5,23.11,1011.55,44.44,0.11,0.14,0.1,8.6,10.61,11.57,95.59,97.67,Slight abnormality
40.58,30.09,1008.09,45.25,0.09,0.06,0.11,6.67,9.03,4.05,183.83,83.8,Critical
38.23,29.83,1020.55,34.61,0.1,0.15,0.08,14.2,9.89,12.02,102.9,94.07,Warning
37.45,23.79,1033.09,61.77,0.09,0.16,0.14,12.12,8.0,15.78,102.8,96.14,Slight abnormality
39.21,22.83,1009.75,31.65,0.1,0.12,0.05,7.41,12.57,2.6,99.06,94.58,Warning
36.41,30.15,1024.06,34.97,0.13,0.05,-0.02,12.73,12.06,6.57,70.26,96.15,Healthy
38.81,37.27,1001.09,56.38,0.06,0.03,0.15,-0.4,10.86,9.2,112.29,92.91,Warning
36.61,28.2,1026.19,52.96,0.14,0.16,0.09,15.02,7.47,14.46,71.61,98.76,Healthy
37.41,24.7,1028.83,64.06,0.08,0.03,0.07,7.41,10.84,1.21,93.51,96.37,Slight abnormality
40.27,29.85,997.32,30.27,0.11,0.14,0.08,3.99,9.58,7.1,147.77,86.58,Critical
38.59,20.68,1018.28,47.07,-0.01,0.15,0.07,9.01,18.65,13.98,113.77,91.75,Warning
37.1,31.13,1004.2,71.66,0.1,0.12,0.01,15.93,15.13,17.18,69.93,96.83,Healthy
37.29,28.25,1015.68,69.32,0.05,0.1,0.11,22.99,19.1,11.61,81.35,95.94,Slight abnormality
37.43,33.6,1015.43,70.85,0.1,0.01,0.07,18.9,4.66,7.83,72.08,97.35,Healthy
39.73,27.87,1012.97,35.34,0.19,0.04,0.15,11.11,3.43,10.2,139.91,89.57,Critical
40.43,27.88,1025.92,57.61,0.04,0.12,0.08,19.69,12.76,8.52,145.58,84.13,Critical
37.54,19.78,1017.23,44.09,0.19,0.04,0.11,25.27,17.92,10.95,90.84,96.13,Slight abnormality
37.04,28.32,1010.38,75.86,0.13,0.1,-0.03,7.71,18.92,9.19,100.63,97.23,Slight abnormality
36.54,29.96,994.47,37.89,0.12,0.14,0.03,3.46,7.63,14.55,70.82,96.24,Healthy
37.81,35.02,990.92,55.38,-0.04,0.15,0.01,11.73,10.17,2.24,93.59,91.33,Warning
36.78,25.9,1018.11,51.42,0.06,0.08,0.03,13.02,10.16,16.81,72.63,98.03,Healthy
39.04,29.5,1012.99,42.47,0.06,0.06,0.07,20.91,10.94,9.53,117.19,92.4,Warning
38.5,25.79,1037.66,52.01,0.19,0.1,0.14,14.62,17.18,9.28,94.91,92.18,Warning
38.9,30.64,1027.07,78.14,0.09,0.16,0.11,12.17,4.97,13.49,130.65,92.52,Warning
38.73,28.37,1004.26,53.48,0.2,0.1,0.21,-2.68,8.09,5.93,193.61,81.96,Critical
38.52,23.21,1021.64,46.93,0.13,0.17,0.1,4.44,14.24,18.05,113.51,91.8,Warning
38.74,32.68,1027.8,60.33,0.11,0.06,0.2,15.63,6.04,5.07,97.49,89.91,Warning
36.18,24.71,1016.6,64.7,0.18,0.16,0.12,15.08,23.06,12.28,63.57,97.63,Healthy
38.76,26.42,1015.42,40.78,0.06,0.06,0.11,19.48,2.21,15.26,153.16,84.96,Critical
38.64,25.07,994.51,67.04,0.11,0.06,0.01,17.34,14.6,1.77,124.11,92.07,Warning
37.55,25.19,1005.6,38.17,0.1,0.22,0.1,15.93,2.86,13.0,118.39,98.43,Slight abnormality
36.71,17.56,1018.78,34.41,0.07,0.09,-0.05,13.0,6.89,0.92,88.75,96.36,Healthy
36.7,26.73,1031.14,79.23,0.09,0.12,0.08,15.87,3.96,5.93,74.25,96.77,Healthy
36.65,24.67,1010.67,73.46,0.11,0.14,0.1,1.19,11.24,15.7,64.29,96.99,Healthy
38.07,26.34,1011.15,60.71,0.02,0.15,0.09,11.08,17.15,8.85,96.26,94.1,Warning
36.13,27.22,1023.18,45.66,0.02,0.04,0.1,2.23,10.27,5.26,56.65,96.49,Healthy
39.88,30.63,1028.84,66.51,0.13,0.07,0.03,7.05,9.49,9.91,151.77,86.43,Critical
37.44,26.31,1030.88,68.88,0.09,0.08,0.14,3.44,11.67,3.17,86.05,96.29,Slight abnormality
40.2,37.01,1000.79,51.84,0.15,0.11,0.07,19.47,9.36,6.09,167.63,88.45,Critical
36.52,29.0,1018.22,52.35,0.12,0.07,0.07,12.82,0.77,12.29,74.2,97.69,Healthy
37.77,26.28,1013.74,64.43,0.04,0.19,0.17,15.77,11.5,6.34,93.69,97.09,Slight abnormality
37.6,27.52,1007.52,45.54,0.1,0.07,0.04,1.55,10.18,10.19,85.79,97.08,Slight abnormality
38.36,28.83,1025.58,49.37,0.15,0.1,-0.04,12.79,6.97,14.22,109.32,91.31,Warning
36.88,28.69,1037.01,75.75,0.15,0.08,0.13,13.2,13.31,2.46,52.02,96.75,Healthy
36.82,33.18,998.57,47.76,0.12,0.12,0.03,3.95,11.54,4.83,67.68,97.33,Healthy
37.27,32.09,1001.07,63.71,0.11,0.09,0.15,15.75,18.13,17.93,103.53,97.62,Slight abnormality
36.88,35.2,1003.76,65.39,0.01,0.15,0.14,11.16,13.59,10.41,66.85,96.62,Healthy
37.6,24.59,1001.48,44.48,0.21,0.12,0.04,13.49,10.02,14.0,84.1,97.38,Slight abnormality
37.24,23.75,1021.08,71.83,0.09,0.15,0.15,8.42,13.33,8.64,82.8,95.93,Slight abnormality
37.57,26.55,1021.59,31.23,0.13,0.15,0.03,16.78,10.14,10.3,84.77,97.42,Slight abnormality
37.3,20.82,1022.86,42.13,0.13,0.11,0.09,16.48,15.2,-2.52,86.52,97.3,Slight abnormality
38.24,26.3,1009.04,67.98,0.09,0.17,0.1,13.33,4.2,2.34,74.79,88.97,Warning
37.48,28.43,1014.56,75.28,0.08,0.1,0.18,16.97,7.63,4.55,75.9,96.59,Slight abnormality
38.22,29.61,990.99,33.29,0.07,0.08,0.08,9.74,12.68,16.44,100.37,95.38,Slight abnormality
37.67,36.61,1008.15,67.58,0.11,0.11,0.11,14.81,25.23,10.68,98.47,97.51,Slight abnormality
40.11,25.97,1012.85,48.1,0.13,0.14,0.11,7.07,10.07,7.78,144.45,79.71,Critical
38.03,30.57,1018.34,50.58,0.08,0.06,0.15,14.26,17.14,6.87,106.29,92.65,Warning
37.4,21.78,1022.22,76.15,0.06,0.07,0.11,6.98,4.04,11.98,65.73,97.18,Healthy
38.97,19.2,1019.21,36.56,0.06,0.07,0.08,12.89,16.64,15.35,100.56,94.81,Warning
38.26,28.71,997.9,46.46,0.09,0.22,0.17,9.59,6.78,10.74,106.03,90.84,Warning
37.67,22.84,1016.17,78.51,0.04,0.17,0.14,7.98,17.96,16.37,100.36,97.09,Slight abnormality
36.67,39.72,1025.84,72.52,0.07,0.04,0.14,11.72,11.54,11.42,93.7,97.09,Slight abnormality
37.99,33.91,1028.57,60.58,0.05,0.16,0.08,-2.09,9.55,15.01,85.19,96.39,Slight abnormality
40.03,23.42,1019.2,54.69,0.09,0.08,0.21,6.94,7.54,7.42,183.23,81.49,Critical
36.34,30.59,1033.88,50.04,0.14,0.12,0.03,0.74,7.52,14.4,68.69,96.8,Healthy
38.46,33.58,1007.01,36.56,0.11,0.15,0.06,5.68,14.17,9.44,103.17,93.68,Warning
37.74,25.31,1020.04,58.33,0.08,0.12,0.19,4.53,14.87,16.49,89.27,97.06,Slight abnormality
39.12,23.96,1018.97,68.06,0.07,0.16,0.1,11.28,10.1,15.9,169.81,85.7,Critical
38.1,26.95,995.36,47.85,0.08,0.12,0.13,3.8,2.69,8.15,102.58,93.82,Warning
39.6,33.52,1022.04,70.42,0.04,0.12,0.12,12.88,13.31,15.58,195.37,86.65,Critical
38.67,33.25,1017.75,30.22,0.08,0.11,0.1,8.31,8.53,8.29,113.08,94.61,Warning
40.27,28.78,1016.86,36.71,0.09,0.08,0.11,9.64,14.38,9.2,153.93,82.27,Critical
37.76,36.76,1015.74,71.72,0.17,0.17,0.1,6.43,15.73,7.35,111.33,94.57,Warning
37.45,19.32,1001.32,79.04,0.07,0.04,0.12,11.07,3.09,18.21,102.71,96.49,Slight abnormality
36.9,29.74,1003.12,36.72,0.11,0.02,0.17,17.55,15.17,12.69,79.32,97.09,Healthy
38.6,40.35,994.84,32.84,0.04,0.15,-0.0,11.55,-2.08,3.86,173.54,84.35,Critical
37.13,22.55,1011.29,39.31,0.12,0.13,0.12,7.17,10.83,3.48,67.68,96.26,Healthy
36.58,24.4,1012.55,32.32,0.11,0.09,0.09,15.08,10.97,16.9,67.54,96.49,Healthy
38.37,20.95,1027.98,49.68,0.03,0.17,0.14,13.49,6.68,14.29,131.77,94.54,Warning
41.17,27.53,1022.19,77.91,0.11,0.06,0.11,6.1,12.46,4.8,159.2,85.94,Critical
36.96,30.44,1013.35,59.39,0.06,0.12,0.03,4.72,15.52,13.64,65.79,97.77,Healthy
37.16,31.88,1010.79,60.74,0.1,0.11,0.04,9.66,10.46,11.9,80.83,96.32,Healthy
38.67,22.65,1015.37,39.99,0.08,0.08,0.15,18.22,8.36,2.83,114.06,91.12,Warning
38.83,27.14,996.08,50.27,0.09,0.07,0.05,13.34,12.59,12.37,124.97,91.93,Warning
38.08,34.22,1006.67,37.32,0.19,0.12,0.05,5.3,10.77,5.84,132.63,91.72,Warning
37.02,16.92,998.01,46.99,0.12,0.1,0.11,10.22,13.93,10.54,55.75,97.04,Healthy
38.6,25.98,1011.59,37.33,0.13,0.07,0.15,9.4,9.75,11.88,101.72,95.09,Warning
36.24,32.35,1030.05,62.52,0.07,0.07,0.19,-2.16,19.17,19.33,73.64,95.92,Healthy
37.91,30.69,1009.86,73.5,0.15,0.08,0.16,4.29,5.85,6.43,71.01,97.21,Slight abnormality
39.17,20.01,1003.65,53.21,0.07,0.12,0.01,12.13,0.94,8.11,91.29,90.92,Warning
37.58,33.07,1010.74,39.49,0.07,0.07,0.08,12.17,12.74,4.81,118.49,96.3,Slight abnormality
37.7,31.36,1019.71,75.88,0.04,0.16,0.16,6.62,19.58,7.99,130.88,93.36,Warning
38.78,30.73,1012.93,50.82,0.06,0.09,0.11,18.46,6.85,5.19,150.42,85.84,Critical
36.91,18.58,1004.67,62.68,0.16,0.13,0.05,6.62,11.52,14.01,104.94,99.54,Slight abnormality
36.83,23.48,991.93,35.37,0.12,0.21,0.06,2.2,11.5,5.4,70.33,98.26,Healthy
36.58,30.27,1014.45,33.33,0.16,0.03,0.12,9.04,14.96,5.84,78.15,97.86,Healthy
36.42,36.64,1019.52,45.46,0.15,0.14,0.09,10.08,8.67,3.04,72.94,95.8,Healthy
38.44,20.87,1025.23,67.68,0.13,0.06,0.08,8.46,13.49,1.4,92.02,92.26,Warning
39.97,35.39,1013.81,49.65,0.08,0.25,0.18,9.45,7.98,13.9,179.89,88.14,Critical
39.63,35.32,1007.61,47.4,0.05,0.08,0.1,12.42,8.92,7.65,154.65,86.85,Critical
37.58,31.96,991.38,58.5,0.21,0.06,0.19,16.01,11.32,14.23,76.67,97.66,Slight abnormality
